#appending commands generated on Thu Sep 3 12:04:12 CDT 2015
rm SN2012ht*.img*
fcopy ./00032662001/uvot/image/sw00032662001uvv_sk_sum.img SN2012ht_vv.img 
fcopy ./00032662001/uvot/image/sw00032662001uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662005/uvot/image/sw00032662005uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662005/uvot/image/sw00032662005uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662008/uvot/image/sw00032662008uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662008/uvot/image/sw00032662008uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662011/uvot/image/sw00032662011uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662011/uvot/image/sw00032662011uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662012/uvot/image/sw00032662012uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662012/uvot/image/sw00032662012uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662013/uvot/image/sw00032662013uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662013/uvot/image/sw00032662013uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662014/uvot/image/sw00032662014uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662014/uvot/image/sw00032662014uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662015/uvot/image/sw00032662015uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662015/uvot/image/sw00032662015uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662016/uvot/image/sw00032662016uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662016/uvot/image/sw00032662016uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662017/uvot/image/sw00032662017uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662017/uvot/image/sw00032662017uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662018/uvot/image/sw00032662018uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662018/uvot/image/sw00032662018uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662019/uvot/image/sw00032662019uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662019/uvot/image/sw00032662019uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662020/uvot/image/sw00032662020uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662020/uvot/image/sw00032662020uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662021/uvot/image/sw00032662021uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662021/uvot/image/sw00032662021uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662022/uvot/image/sw00032662022uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662022/uvot/image/sw00032662022uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662023/uvot/image/sw00032662023uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662023/uvot/image/sw00032662023uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662024/uvot/image/sw00032662024uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662024/uvot/image/sw00032662024uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662025/uvot/image/sw00032662025uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662025/uvot/image/sw00032662025uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662026/uvot/image/sw00032662026uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662026/uvot/image/sw00032662026uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662027/uvot/image/sw00032662027uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662027/uvot/image/sw00032662027uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662028/uvot/image/sw00032662028uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662028/uvot/image/sw00032662028uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662029/uvot/image/sw00032662029uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662029/uvot/image/sw00032662029uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662030/uvot/image/sw00032662030uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662030/uvot/image/sw00032662030uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662031/uvot/image/sw00032662031uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662031/uvot/image/sw00032662031uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662032/uvot/image/sw00032662032uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662032/uvot/image/sw00032662032uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662033/uvot/image/sw00032662033uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662033/uvot/image/sw00032662033uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00032662034/uvot/image/sw00032662034uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00032662034/uvot/image/sw00032662034uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00085541001/uvot/image/sw00085541001uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00085541001/uvot/image/sw00085541001uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00085541002/uvot/image/sw00085541002uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00085541002/uvot/image/sw00085541002uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00085541003/uvot/image/sw00085541003uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00085541003/uvot/image/sw00085541003uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00085541004/uvot/image/sw00085541004uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00085541004/uvot/image/sw00085541004uvv_ex_sum.img SN2012ht_vv_ex.img 
ftappend ./00085541005/uvot/image/sw00085541005uvv_sk_sum.img SN2012ht_vv.img 
ftappend ./00085541005/uvot/image/sw00085541005uvv_ex_sum.img SN2012ht_vv_ex.img 
uvotimsum infile=SN2012ht_vv.img outfile=SN2012ht_vv_sum.img clobber=no exclude=NONE chatter=0
uvotimsum infile=SN2012ht_vv_ex.img outfile=SN2012ht_vv_ex_sum.img clobber=no exclude=NONE chatter=0 method=expmap
fcopy ./00032662001/uvot/image/sw00032662001ubb_sk_sum.img SN2012ht_bb.img 
fcopy ./00032662001/uvot/image/sw00032662001ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662002/uvot/image/sw00032662002ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662002/uvot/image/sw00032662002ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662005/uvot/image/sw00032662005ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662005/uvot/image/sw00032662005ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662008/uvot/image/sw00032662008ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662008/uvot/image/sw00032662008ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662011/uvot/image/sw00032662011ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662011/uvot/image/sw00032662011ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662012/uvot/image/sw00032662012ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662012/uvot/image/sw00032662012ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662013/uvot/image/sw00032662013ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662013/uvot/image/sw00032662013ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662014/uvot/image/sw00032662014ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662014/uvot/image/sw00032662014ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662015/uvot/image/sw00032662015ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662015/uvot/image/sw00032662015ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662016/uvot/image/sw00032662016ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662016/uvot/image/sw00032662016ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662017/uvot/image/sw00032662017ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662017/uvot/image/sw00032662017ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662018/uvot/image/sw00032662018ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662018/uvot/image/sw00032662018ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662019/uvot/image/sw00032662019ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662019/uvot/image/sw00032662019ubb_ex_sum.img SN2012ht_bb_ex.img 
ftappend ./00032662020/uvot/image/sw00032662020ubb_sk_sum.img SN2012ht_bb.img 
ftappend ./00032662020/uvot/image/sw00032662020ubb_ex_sum.img SN2012ht_bb_ex.img 
