rm SN2005cs_w2_sum.img
rm SN2005cs_w2_h5.img
rm SN2005cs_w2_full.img
rm SN2005cs_w2_all.img
rm SN2005cs_w2_goodaspcor.img
fextract 00032017012/uvot/image/sw00032017012uw2_sk.img+2 SN2005cs_w2_h5.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+2 SN2005cs_w2_h5.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+4 SN2005cs_w2_h5.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+6 SN2005cs_w2_h5.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+8 SN2005cs_w2_h5.img
fappend  00032017030/uvot/image/sw00032017030uw2_sk.img+2 SN2005cs_w2_h5.img
fappend  00032017031/uvot/image/sw00032017031uw2_sk.img+2 SN2005cs_w2_h5.img
fextract 00030083001/uvot/image/sw00030083001uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083005/uvot/image/sw00030083005uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083009/uvot/image/sw00030083009uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083013/uvot/image/sw00030083013uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083014/uvot/image/sw00030083014uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083018/uvot/image/sw00030083018uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083019/uvot/image/sw00030083019uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083020/uvot/image/sw00030083020uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083021/uvot/image/sw00030083021uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083024/uvot/image/sw00030083024uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083025/uvot/image/sw00030083025uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083028/uvot/image/sw00030083028uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083033/uvot/image/sw00030083033uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083037/uvot/image/sw00030083037uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083040/uvot/image/sw00030083040uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00030083041/uvot/image/sw00030083041uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017001/uvot/image/sw00032017001uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017001/uvot/image/sw00032017001uw2_sk.img+2 SN2005cs_w2_full.img
fappend  00032017001/uvot/image/sw00032017001uw2_sk.img+3 SN2005cs_w2_full.img
fappend  00032017002/uvot/image/sw00032017002uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017002/uvot/image/sw00032017002uw2_sk.img+3 SN2005cs_w2_full.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+2 SN2005cs_w2_full.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+3 SN2005cs_w2_full.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+4 SN2005cs_w2_full.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+5 SN2005cs_w2_full.img
fappend  00032017005/uvot/image/sw00032017005uw2_sk.img+2 SN2005cs_w2_full.img
fappend  00032017005/uvot/image/sw00032017005uw2_sk.img+5 SN2005cs_w2_full.img
fappend  00032017005/uvot/image/sw00032017005uw2_sk.img+6 SN2005cs_w2_full.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+2 SN2005cs_w2_full.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+3 SN2005cs_w2_full.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+4 SN2005cs_w2_full.img
fappend  00032017012/uvot/image/sw00032017012uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017013/uvot/image/sw00032017013uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017013/uvot/image/sw00032017013uw2_sk.img+2 SN2005cs_w2_full.img
fappend  00032017017/uvot/image/sw00032017017uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017017/uvot/image/sw00032017017uw2_sk.img+2 SN2005cs_w2_full.img
fappend  00032017017/uvot/image/sw00032017017uw2_sk.img+3 SN2005cs_w2_full.img
fappend  00032017017/uvot/image/sw00032017017uw2_sk.img+4 SN2005cs_w2_full.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+2 SN2005cs_w2_full.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+3 SN2005cs_w2_full.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+4 SN2005cs_w2_full.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+5 SN2005cs_w2_full.img
fappend  00032017023/uvot/image/sw00032017023uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017023/uvot/image/sw00032017023uw2_sk.img+2 SN2005cs_w2_full.img
fappend  00032017026/uvot/image/sw00032017026uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017027/uvot/image/sw00032017027uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017027/uvot/image/sw00032017027uw2_sk.img+2 SN2005cs_w2_full.img
fappend  00032017027/uvot/image/sw00032017027uw2_sk.img+3 SN2005cs_w2_full.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+1 SN2005cs_w2_full.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+3 SN2005cs_w2_full.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+5 SN2005cs_w2_full.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+7 SN2005cs_w2_full.img
fextract 00030083001/uvot/image/sw00030083001uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083005/uvot/image/sw00030083005uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083009/uvot/image/sw00030083009uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083013/uvot/image/sw00030083013uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083014/uvot/image/sw00030083014uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083018/uvot/image/sw00030083018uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083019/uvot/image/sw00030083019uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083020/uvot/image/sw00030083020uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083021/uvot/image/sw00030083021uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083024/uvot/image/sw00030083024uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083025/uvot/image/sw00030083025uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083028/uvot/image/sw00030083028uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083033/uvot/image/sw00030083033uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083037/uvot/image/sw00030083037uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083040/uvot/image/sw00030083040uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00030083041/uvot/image/sw00030083041uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017001/uvot/image/sw00032017001uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017001/uvot/image/sw00032017001uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017001/uvot/image/sw00032017001uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017002/uvot/image/sw00032017002uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017002/uvot/image/sw00032017002uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017002/uvot/image/sw00032017002uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+5 SN2005cs_w2_all.img
fappend  00032017005/uvot/image/sw00032017005uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017005/uvot/image/sw00032017005uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017005/uvot/image/sw00032017005uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017005/uvot/image/sw00032017005uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017005/uvot/image/sw00032017005uw2_sk.img+5 SN2005cs_w2_all.img
fappend  00032017005/uvot/image/sw00032017005uw2_sk.img+6 SN2005cs_w2_all.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017012/uvot/image/sw00032017012uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017012/uvot/image/sw00032017012uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017013/uvot/image/sw00032017013uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017013/uvot/image/sw00032017013uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017017/uvot/image/sw00032017017uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017017/uvot/image/sw00032017017uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017017/uvot/image/sw00032017017uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017017/uvot/image/sw00032017017uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+5 SN2005cs_w2_all.img
fappend  00032017023/uvot/image/sw00032017023uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017023/uvot/image/sw00032017023uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017026/uvot/image/sw00032017026uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017027/uvot/image/sw00032017027uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017027/uvot/image/sw00032017027uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017027/uvot/image/sw00032017027uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+5 SN2005cs_w2_all.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+6 SN2005cs_w2_all.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+7 SN2005cs_w2_all.img
fappend  00032017028/uvot/image/sw00032017028uw2_sk.img+8 SN2005cs_w2_all.img
fappend  00032017029/uvot/image/sw00032017029uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017029/uvot/image/sw00032017029uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017030/uvot/image/sw00032017030uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017030/uvot/image/sw00032017030uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017031/uvot/image/sw00032017031uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017031/uvot/image/sw00032017031uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017032/uvot/image/sw00032017032uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017032/uvot/image/sw00032017032uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017034/uvot/image/sw00032017034uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017034/uvot/image/sw00032017034uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017034/uvot/image/sw00032017034uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017035/uvot/image/sw00032017035uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017035/uvot/image/sw00032017035uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017035/uvot/image/sw00032017035uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017038/uvot/image/sw00032017038uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017038/uvot/image/sw00032017038uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017038/uvot/image/sw00032017038uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017038/uvot/image/sw00032017038uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017038/uvot/image/sw00032017038uw2_sk.img+5 SN2005cs_w2_all.img
fappend  00032017039/uvot/image/sw00032017039uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017039/uvot/image/sw00032017039uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017039/uvot/image/sw00032017039uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017039/uvot/image/sw00032017039uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017039/uvot/image/sw00032017039uw2_sk.img+5 SN2005cs_w2_all.img
fappend  00032017042/uvot/image/sw00032017042uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017042/uvot/image/sw00032017042uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017042/uvot/image/sw00032017042uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017042/uvot/image/sw00032017042uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017042/uvot/image/sw00032017042uw2_sk.img+5 SN2005cs_w2_all.img
fappend  00032017043/uvot/image/sw00032017043uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017043/uvot/image/sw00032017043uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017043/uvot/image/sw00032017043uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017045/uvot/image/sw00032017045uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017045/uvot/image/sw00032017045uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017045/uvot/image/sw00032017045uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017045/uvot/image/sw00032017045uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017048/uvot/image/sw00032017048uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017048/uvot/image/sw00032017048uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017048/uvot/image/sw00032017048uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017048/uvot/image/sw00032017048uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017049/uvot/image/sw00032017049uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017049/uvot/image/sw00032017049uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017049/uvot/image/sw00032017049uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017050/uvot/image/sw00032017050uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017050/uvot/image/sw00032017050uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017050/uvot/image/sw00032017050uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017052/uvot/image/sw00032017052uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017052/uvot/image/sw00032017052uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017054/uvot/image/sw00032017054uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017054/uvot/image/sw00032017054uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017054/uvot/image/sw00032017054uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017056/uvot/image/sw00032017056uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017056/uvot/image/sw00032017056uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017058/uvot/image/sw00032017058uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017058/uvot/image/sw00032017058uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017060/uvot/image/sw00032017060uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017060/uvot/image/sw00032017060uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017062/uvot/image/sw00032017062uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017062/uvot/image/sw00032017062uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017063/uvot/image/sw00032017063uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017063/uvot/image/sw00032017063uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017065/uvot/image/sw00032017065uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017065/uvot/image/sw00032017065uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017067/uvot/image/sw00032017067uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017067/uvot/image/sw00032017067uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017068/uvot/image/sw00032017068uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017068/uvot/image/sw00032017068uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017069/uvot/image/sw00032017069uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017069/uvot/image/sw00032017069uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017069/uvot/image/sw00032017069uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017069/uvot/image/sw00032017069uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017070/uvot/image/sw00032017070uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017070/uvot/image/sw00032017070uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017071/uvot/image/sw00032017071uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017071/uvot/image/sw00032017071uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017072/uvot/image/sw00032017072uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017072/uvot/image/sw00032017072uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017073/uvot/image/sw00032017073uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017073/uvot/image/sw00032017073uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017073/uvot/image/sw00032017073uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017074/uvot/image/sw00032017074uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017074/uvot/image/sw00032017074uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00032017074/uvot/image/sw00032017074uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017074/uvot/image/sw00032017074uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017075/uvot/image/sw00032017075uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017075/uvot/image/sw00032017075uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00032017075/uvot/image/sw00032017075uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00032017076/uvot/image/sw00032017076uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00032017076/uvot/image/sw00032017076uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00035895002/uvot/image/sw00035895002uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00035895003/uvot/image/sw00035895003uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00035895003/uvot/image/sw00035895003uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00035895003/uvot/image/sw00035895003uw2_sk.img+3 SN2005cs_w2_all.img
