#appending commands generated on Wed Apr 25 11:37:56 CDT 2012
rm SN2010kg*.img*
rm SN2010kg*.lss*
fcopy ./00031892001/uvot/image/sw00031892001uvv_sk_sum.img SN2010kg_vv.img 
fcopy ./00031892001/uvot/image/sw00031892001uvv_lss_sum.img SN2010kg_vv.lss 
fcopy ./00031892001/uvot/image/sw00031892001uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892002/uvot/image/sw00031892002uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892002/uvot/image/sw00031892002uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892002/uvot/image/sw00031892002uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892003/uvot/image/sw00031892003uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892003/uvot/image/sw00031892003uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892003/uvot/image/sw00031892003uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892004/uvot/image/sw00031892004uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892004/uvot/image/sw00031892004uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892004/uvot/image/sw00031892004uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892005/uvot/image/sw00031892005uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892005/uvot/image/sw00031892005uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892005/uvot/image/sw00031892005uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892006/uvot/image/sw00031892006uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892006/uvot/image/sw00031892006uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892006/uvot/image/sw00031892006uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892007/uvot/image/sw00031892007uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892007/uvot/image/sw00031892007uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892007/uvot/image/sw00031892007uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892008/uvot/image/sw00031892008uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892008/uvot/image/sw00031892008uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892008/uvot/image/sw00031892008uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892009/uvot/image/sw00031892009uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892009/uvot/image/sw00031892009uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892009/uvot/image/sw00031892009uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892011/uvot/image/sw00031892011uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892011/uvot/image/sw00031892011uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892011/uvot/image/sw00031892011uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892012/uvot/image/sw00031892012uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892012/uvot/image/sw00031892012uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892012/uvot/image/sw00031892012uvv_ex_sum.img SN2010kg_vv_ex.img 
ftappend ./00031892013/uvot/image/sw00031892013uvv_sk_sum.img SN2010kg_vv.img 
ftappend ./00031892013/uvot/image/sw00031892013uvv_lss_sum.img SN2010kg_vv.lss 
ftappend ./00031892013/uvot/image/sw00031892013uvv_ex_sum.img SN2010kg_vv_ex.img 
fcopy ./00031892014/uvot/image/sw00031892014uvv_sk_sum.img SN2010kg_vv_temp.img 
fcopy ./00031892014/uvot/image/sw00031892014uvv_ex_sum.img SN2010kg_vv_ex_temp.img 
fcopy ./00031892014/uvot/image/sw00031892014uvv_lss_sum.img SN2010kg_vv_temp.lss 
ftappend ./00031892015/uvot/image/sw00031892015uvv_sk_sum.img SN2010kg_vv_temp.img 
ftappend ./00031892015/uvot/image/sw00031892015uvv_lss_sum.img SN2010kg_vv_temp.lss 
ftappend ./00031892015/uvot/image/sw00031892015uvv_ex_sum.img SN2010kg_vv_ex_temp.img 
ftappend ./00031892016/uvot/image/sw00031892016uvv_sk_sum.img SN2010kg_vv_temp.img 
ftappend ./00031892016/uvot/image/sw00031892016uvv_lss_sum.img SN2010kg_vv_temp.lss 
ftappend ./00031892016/uvot/image/sw00031892016uvv_ex_sum.img SN2010kg_vv_ex_temp.img 
uvotimsum infile=SN2010kg_vv.img outfile=SN2010kg_vv_sum.img clobber=no exclude=NONE chatter=0
uvotimsum infile=SN2010kg_vv_ex.img outfile=SN2010kg_vv_ex_sum.img clobber=no exclude=NONE chatter=0 method=expmap
uvotimsum infile=SN2010kg_vv.lss outfile=SN2010kg_vv_sum.lss clobber=no exclude=NONE chatter=0 method=lssmap
uvotimsum infile=SN2010kg_vv_temp.img outfile=SN2010kg_vv_tempsum.img clobber=no exclude=NONE chatter=0
uvotimsum infile=SN2010kg_vv_temp.lss outfile=SN2010kg_vv_tempsum.lss clobber=no exclude=NONE chatter=0
uvotimsum infile=SN2010kg_vv_ex_temp.img outfile=SN2010kg_vv_ex_tempsum.img clobber=no exclude=NONE chatter=0
fcopy ./00031892001/uvot/image/sw00031892001ubb_sk_sum.img SN2010kg_bb.img 
fcopy ./00031892001/uvot/image/sw00031892001ubb_lss_sum.img SN2010kg_bb.lss 
fcopy ./00031892001/uvot/image/sw00031892001ubb_ex_sum.img SN2010kg_bb_ex.img 
ftappend ./00031892002/uvot/image/sw00031892002ubb_sk_sum.img SN2010kg_bb.img 
ftappend ./00031892002/uvot/image/sw00031892002ubb_lss_sum.img SN2010kg_bb.lss 
ftappend ./00031892002/uvot/image/sw00031892002ubb_ex_sum.img SN2010kg_bb_ex.img 
ftappend ./00031892003/uvot/image/sw00031892003ubb_sk_sum.img SN2010kg_bb.img 
ftappend ./00031892003/uvot/image/sw00031892003ubb_lss_sum.img SN2010kg_bb.lss 
ftappend ./00031892003/uvot/image/sw00031892003ubb_ex_sum.img SN2010kg_bb_ex.img 
ftappend ./00031892004/uvot/image/sw00031892004ubb_sk_sum.img SN2010kg_bb.img 
ftappend ./00031892004/uvot/image/sw00031892004ubb_lss_sum.img SN2010kg_bb.lss 
ftappend ./00031892004/uvot/image/sw00031892004ubb_ex_sum.img SN2010kg_bb_ex.img 
ftappend ./00031892005/uvot/image/sw00031892005ubb_sk_sum.img SN2010kg_bb.img 
ftappend ./00031892005/uvot/image/sw00031892005ubb_lss_sum.img SN2010kg_bb.lss 
ftappend ./00031892005/uvot/image/sw00031892005ubb_ex_sum.img SN2010kg_bb_ex.img 
ftappend ./00031892006/uvot/image/sw00031892006ubb_sk_sum.img SN2010kg_bb.img 
ftappend ./00031892006/uvot/image/sw00031892006ubb_lss_sum.img SN2010kg_bb.lss 
ftappend ./00031892006/uvot/image/sw00031892006ubb_ex_sum.img SN2010kg_bb_ex.img 
ftappend ./00031892007/uvot/image/sw00031892007ubb_sk_sum.img SN2010kg_bb.img 
ftappend ./00031892007/uvot/image/sw00031892007ubb_lss_sum.img SN2010kg_bb.lss 
ftappend ./00031892007/uvot/image/sw00031892007ubb_ex_sum.img SN2010kg_bb_ex.img 
ftappend ./00031892008/uvot/image/sw00031892008ubb_sk_sum.img SN2010kg_bb.img 
ftappend ./00031892008/uvot/image/sw00031892008ubb_lss_sum.img SN2010kg_bb.lss 
ftappend ./00031892008/uvot/image/sw00031892008ubb_ex_sum.img SN2010kg_bb_ex.img 
ftappend ./00031892009/uvot/image/sw00031892009ubb_sk_sum.img SN2010kg_bb.img 
ftappend ./00031892009/uvot/image/sw00031892009ubb_lss_sum.img SN2010kg_bb.lss 
ftappend ./00031892009/uvot/image/sw00031892009ubb_ex_sum.img SN2010kg_bb_ex.img 
ftappend ./00031892010/uvot/image/sw00031892010ubb_sk_sum.img SN2010kg_bb.img 
ftappend ./00031892010/uvot/image/sw00031892010ubb_lss_sum.img SN2010kg_bb.lss 
ftappend ./00031892010/uvot/image/sw00031892010ubb_ex_sum.img SN2010kg_bb_ex.img 
ftappend ./00031892011/uvot/image/sw00031892011ubb_sk_sum.img SN2010kg_bb.img 
ftappend ./00031892011/uvot/image/sw00031892011ubb_lss_sum.img SN2010kg_bb.lss 
ftappend ./00031892011/uvot/image/sw00031892011ubb_ex_sum.img SN2010kg_bb_ex.img 
