# bkg region off frame
# fappend  00032614013/uvot/image/sw00032614013ubb_sk.img.gz SN2012fr_bb.img
# fappend 00032614013/uvot/image/sw00032614013ubb_sk.img.gz\[2\] SN2012fr_bb.img
# fappend 00032614013/uvot/image/sw00032614013uvv_sk.img.gz SN2012fr_vv.img
# fappend 00032614013/uvot/image/sw00032614013uvv_sk.img.gz\[2\] SN2012fr_vv.img
# fappend 00032614013/uvot/image/sw00032614013uuu_sk.img.gz SN2012fr_uu.img
# fappend 00032614013/uvot/image/sw00032614013uuu_sk.img.gz\[2\] SN2012fr_uu.img

 fappend 00032614016/uvot/image/sw00032614016uuu_sk.img.gz SN2012fr_uu.img
 fappend 00032614016/uvot/image/sw00032614016uuu_sk.img.gz\[2\] SN2012fr_uu.img
 fappend 00032614016/uvot/image/sw00032614016ubb_sk.img.gz SN2012fr_bb.img
 fappend 00032614016/uvot/image/sw00032614016ubb_sk.img.gz\[2\] SN2012fr_bb.img
 fappend 00032614016/uvot/image/sw00032614016uvv_sk.img.gz SN2012fr_vv.img
 fappend 00032614016/uvot/image/sw00032614016uvv_sk.img.gz\[2\] SN2012fr_vv.img




 fappend 00032614027/uvot/image/sw00032614027uuu_sk.img.gz SN2012fr_uu.img
 fappend 00032614027/uvot/image/sw00032614027uuu_sk.img.gz\[2\] SN2012fr_uu.img
 fappend 00032614027/uvot/image/sw00032614027ubb_sk.img.gz SN2012fr_bb.img
 fappend 00032614027/uvot/image/sw00032614027ubb_sk.img.gz\[2\] SN2012fr_bb.img
 fappend 00032614027/uvot/image/sw00032614027uvv_sk.img.gz SN2012fr_vv.img
 fappend 00032614027/uvot/image/sw00032614027uvv_sk.img.gz\[2\] SN2012fr_vv.img


 fappend 00032614028/uvot/image/sw00032614028uuu_sk.img.gz SN2012fr_uu.img
 fappend 00032614028/uvot/image/sw00032614028uuu_sk.img.gz\[2\] SN2012fr_uu.img
 fappend 00032614028/uvot/image/sw00032614028ubb_sk.img.gz SN2012fr_bb.img
 fappend 00032614028/uvot/image/sw00032614028ubb_sk.img.gz\[2\] SN2012fr_bb.img
 fappend 00032614028/uvot/image/sw00032614028uvv_sk.img.gz SN2012fr_vv.img
 fappend 00032614028/uvot/image/sw00032614028uvv_sk.img.gz\[2\] SN2012fr_vv.img


 fappend 00032614031/uvot/image/sw00032614031uuu_sk.img.gz SN2012fr_uu.img
 fappend 00032614031/uvot/image/sw00032614031uuu_sk.img.gz\[2\] SN2012fr_uu.img
 fappend 00032614031/uvot/image/sw00032614031ubb_sk.img.gz SN2012fr_bb.img
 fappend 00032614031/uvot/image/sw00032614031ubb_sk.img.gz\[2\] SN2012fr_bb.img
 fappend 00032614031/uvot/image/sw00032614031uvv_sk.img.gz SN2012fr_vv.img
 fappend 00032614031/uvot/image/sw00032614031uvv_sk.img.gz\[2\] SN2012fr_vv.img


 fappend 00032614032/uvot/image/sw00032614032uuu_sk.img.gz SN2012fr_uu.img
 fappend 00032614032/uvot/image/sw00032614032uuu_sk.img.gz\[2\] SN2012fr_uu.img
 fappend 00032614032/uvot/image/sw00032614032ubb_sk.img.gz SN2012fr_bb.img
 fappend 00032614032/uvot/image/sw00032614032ubb_sk.img.gz\[2\] SN2012fr_bb.img
 fappend 00032614032/uvot/image/sw00032614032uvv_sk.img.gz SN2012fr_vv.img
 fappend 00032614032/uvot/image/sw00032614032uvv_sk.img.gz\[2\] SN2012fr_vv.img




###############


 fappend 00032614033/uvot/image/sw00032614033uw2_sk.img SN2012fr_w2.img
 fappend 00032614033/uvot/image/sw00032614033uuu_sk.img SN2012fr_uu.img
 fappend 00032614033/uvot/image/sw00032614033uw1_sk.img SN2012fr_w1.img
 fappend 00032614033/uvot/image/sw00032614033ubb_sk.img SN2012fr_bb.img
 fappend 00032614033/uvot/image/sw00032614033um2_sk.img SN2012fr_m2.img
 fappend 00032614033/uvot/image/sw00032614033uvv_sk.img SN2012fr_vv.img

 fappend 00032614034/uvot/image/sw00032614034uw2_sk.img SN2012fr_w2.img
 fappend 00032614034/uvot/image/sw00032614034uuu_sk.img SN2012fr_uu.img
 fappend 00032614034/uvot/image/sw00032614034uw1_sk.img SN2012fr_w1.img
 fappend 00032614034/uvot/image/sw00032614034ubb_sk.img SN2012fr_bb.img
 fappend 00032614034/uvot/image/sw00032614034um2_sk.img SN2012fr_m2.img
 fappend 00032614034/uvot/image/sw00032614034uvv_sk.img SN2012fr_vv.img


 fappend 00032614035/uvot/image/sw00032614035uuu_sk.img SN2012fr_uu.img
 fappend 00032614035/uvot/image/sw00032614035uuu_sk.img\[2\] SN2012fr_uu.img

 fappend 00032614036/uvot/image/sw00032614036uw2_sk.img SN2012fr_w2.img
 fappend 00032614036/uvot/image/sw00032614036uuu_sk.img SN2012fr_uu.img
 fappend 00032614036/uvot/image/sw00032614036uw1_sk.img SN2012fr_w1.img
 fappend 00032614036/uvot/image/sw00032614036ubb_sk.img SN2012fr_bb.img
 fappend 00032614036/uvot/image/sw00032614036um2_sk.img SN2012fr_m2.img
 fappend 00032614036/uvot/image/sw00032614036uvv_sk.img SN2012fr_vv.img

 fappend 00032614037/uvot/image/sw00032614037uuu_sk.img SN2012fr_uu.img
 fappend 00032614037/uvot/image/sw00032614037uuu_sk.img\[2\] SN2012fr_uu.img
