#hicken
53776.43935 16.309 0.021
53777.38138 16.100 0.066
53778.43050 15.871 0.030
53778.44145 15.859 0.019
53785.52131 15.264 0.035
53786.41407 15.351 0.018
53786.44569 15.344 0.017
53787.40744 15.375 0.019
53788.43017 15.398 0.022
53792.33442 15.641 0.022
53794.35899 15.771 0.018
53795.32964 15.800 0.027
53796.41493 15.972 0.022
53796.44922 15.972 0.017
53797.41950 16.107 0.023
53798.37319 16.210 0.017
53799.40308 16.295 0.016
53799.43793 16.302 0.017
53800.40586 16.393 0.017
53800.43978 16.402 0.017
53803.44117 16.737 0.021
53815.38686 17.717 0.028
53817.39845 17.923 0.035
53818.24214 17.842 0.042
53827.36742 18.118 0.027
53832.33715 18.293 0.037
53834.25495 18.273 0.039
53841.25025 18.379 0.039
53843.27425 18.394 0.031
53848.25517 18.400 0.033
53849.26403 18.369 0.030
53857.35491 18.417 0.034
53858.16296 18.509 0.033
53860.16612 18.507 0.034
53879.22893 18.859 0.038
53903.23799 19.207 0.067
53938.15765 20.055 0.125
# CSP data Contreras et al. 2010
53775.17 16.690 0.007 
53778.35 15.895 0.007 
53780.37 15.598 0.009 
53783.22 15.396 0.007 
53784.32 15.366 0.007 
53785.30 15.352 0.008  
53786.33 15.349 0.006  
53788.34 15.406 0.007  
53790.29 15.495 0.007  
53795.28 15.891 0.006  
53798.29 16.212 0.007  
53799.29 16.308 0.006  
53802.28 16.636 0.008  
53804.27 16.837 0.008 
53805.22 16.925 0.011  
53809.23 17.249 0.023  
53815.21 17.723 0.014  
53818.28 17.894 0.015  
53819.25 17.960 0.013  
53824.23 18.099 0.013  
53831.19 18.181 0.014  
53832.27 18.207 0.013  
53835.15 18.237 0.016  
53838.19 18.260 0.041  
53841.22 18.335 0.022  
53845.15 18.296 0.014  
53850.16 18.360 0.014  
53853.15 18.405 0.013  
53858.09 18.486 0.026  
53862.16 18.499 0.021  
53866.11 18.480 0.023  
53870.13 18.602 0.034  
53872.12 18.604 0.018  
53886.06 18.812 0.009  
53890.08 18.892 0.024  
53891.08 18.862 0.025  
53893.05 18.922 0.017  
53894.06 18.879 0.027  
53897.04 18.942 0.016  
53898.05 18.960 0.016 
53905.96 19.130 0.021  
#Wang et al. 2008
53774.90 17.111  0.023   
53775.33 17.005  0.018  
53775.85 16.701  0.020  
53776.19 16.626  0.019   
53776.86 16.484  0.021   
53776.96 16.386  0.054  
53777.38 16.297  0.015   
53778.38 16.060  0.018   
53778.75 15.994  0.019   
53779.80 15.778  0.020   
53780.39 15.741  0.017  	 
53782.40 15.633  0.041 
53783.80 15.389  0.020  
53784.27 15.441  0.014  
53784.76 15.406  0.020   
53785.25 15.431  0.015  
53786.19 15.407  0.014  	 
53787.78 15.418  0.028  	 
53787.84 15.466  0.015  	 
53788.27 15.441  0.014   
53788.82 15.494  0.015   
53789.25 15.499  0.014   
53789.85 15.553  0.015   
53790.23 15.542  0.014   
53790.78 15.585  0.032   
53790.83 15.618  0.015   
53792.23 15.685  0.014   
53793.23 15.771  0.016  
53793.83 15.805  0.020   
53795.34 15.943  0.015  
53797.39 16.136  0.015   
53799.39 16.338  0.015   
53799.74 16.473  0.031   
53800.32 16.462  0.016   
53801.22 16.562  0.016   
53802.23 16.654  0.019   
53802.73 16.790  0.020   
53803.22 16.760  0.018   
53806.16 17.240  0.045   
53806.74 17.303  0.030   
53808.25 17.243  0.095   
53810.31 17.506  0.104   
53810.70 17.743  0.108    
53813.23 17.697  0.024   
53813.82 17.729  0.042   
53814.71 17.945  0.054   
53815.24 17.884  0.022   
53816.80 17.878  0.039   
53817.19 17.948  0.018   
53818.15 18.030  0.023  
53818.72 18.091  0.033   
53820.17 18.166  0.020   
53823.20 18.132  0.035   
53824.16 18.188  0.029   
53824.77 18.206  0.030  
53825.10 18.278  0.052   
53827.18 18.306  0.043   
53828.20 18.261  0.028   
53829.25 18.210  0.110   
53830.15 18.287  0.027   
53833.24 18.315  0.043   
53836.60 18.471  0.086  
53841.65 18.523  0.053 
53843.72 18.443  0.054   
53845.13 18.487  0.023   
53846.63 18.444  0.032   
53850.19 18.492  0.062   
53852.65 18.519  0.041   
53852.68 18.506  0.070   
53854.08 18.555  0.038   
53858.62 18.599  0.040   
53859.04 18.598  0.064   
53864.66 18.818  0.105   
53866.07 18.589  0.229   
53870.07 18.622  0.061   
53873.58 18.662  0.023   
53879.16 18.719  0.147   
53881.60 18.773  0.020   
53884.16 18.795  0.031   
53894.08 19.025  0.179   
53901.08 18.886  0.054   
53903.03 19.033  0.199   

