#Hicken M., Challis P., Kirshner R.P., 2012, ApJSS, 200, 12; Natural System Photometry  
 54873.52382 14.2720 0.0202 one 
 54881.39162 14.1640 0.0168 one 
 54882.52226 14.2060 0.0208 one 
 54883.45183 14.2440 0.0196 one 
 54888.52902 14.5640 0.0204 one 
 54890.47318 14.6790 0.0185 one 
 54892.51898 14.7945 0.0218 one 
 54893.51796 14.8425 0.0242 one 
 54894.47864 14.8860 0.0254 one 
 54896.41493 14.9770 0.0246 one 
 54901.46093 15.2120 0.0212 one 
 54906.38496 15.5070 0.0217 one 
 54908.37935 15.6505 0.0201 one 
 54909.43985 15.7195 0.0191 one 
 54913.42454 15.9535 0.0239 one 
 54914.42831 15.9895 0.0200 one 
 54915.44338 16.0170 0.0293 one 
 54917.48734 16.1200 0.0201 one 
 54919.45071 16.1685 0.0255 one 
 54920.40353 16.1940 0.0194 one 
 54922.37910 16.2520 0.0212 one 
 54945.39722 16.8485 0.0246 one 
 54948.32774 16.9285 0.0247 one 
 54950.33228 16.9950 0.0240 one 

