#Foley et al. 2012, ApJ, 744, 38
55064.51 17.304 0.039
55065.46 16.519 0.036
55067.52 15.115 0.036
55068.5 14.748 0.036
55069.5 14.614 0.037
55071.44 14.12 0.037
55072.46 13.972 0.037
55073.49 13.847 0.036
55074.44 13.825 0.036
55075.52 13.738 0.036
55076.5 13.609 0.036
55077.43 13.643 0.036
55079.39 13.629 0.036
55080.51 13.583 0.036
55081.42 13.622 0.036
55082.44 13.669 0.039
55083.44 13.595 0.036
55084.49 13.765 0.036
55085.43 13.769 0.037
55087.44 13.861 0.037
55090.42 13.989 0.036
55091.42 14.047 0.046
55092.46 14.123 0.038
55093.49 14.359 0.039
55094.37 14.416 0.037
55095.45 14.537 0.036
55096.52 14.639 0.038
55097.4 14.776 0.038
55098.43 14.885 0.036
55099.44 15 0.036
55100.43 15.113 0.042
55101.48 15.145 0.037
55102.46 15.175 0.036
55104.46 15.381 0.036
55106.37 15.591 0.039
55112.41 16.076 0.044
55114.4 16.112 0.037
55116.46 16.206 0.091
55120.43 16.288 0.036
55123.39 16.48 0.039
55126.41 16.418 0.036
55129.31 16.514 0.036
55132.36 16.619 0.047
55133.35 16.546 0.04
55139.41 16.716 0.063
55143.31 17.001 0.148
55148.39 16.792 0.044
55154.32 16.974 0.037
55159.27 16.983 0.036
55168.31 17.187 0.045
55173.33 17.295 0.037
55182.26 17.286 0.036
55188.21 17.527 0.036
#Hicken M., Challis P., Kirshner R.P., 2012, ApJSS, 200, 12; Natural System Photometry  
 55078.49587 13.5710 0.0176 two 
 55079.48843 13.5755 0.0182 two 
 55085.49439 13.6870 0.0186 two 
 55089.47121 13.9420 0.0163 two 
 55092.43326 14.1580 0.0309 two 
 55094.35022 14.3390 0.0193 two 
 55098.32679 14.7300 0.0160 two 
 55101.30249 15.0265 0.0159 two 
 55102.27397 15.0875 0.0221 two 
 55103.35433 15.2010 0.0196 two 
 55104.38335 15.2920 0.0195 two 
 55106.26920 15.4590 0.0257 two 
 55115.48473 16.0825 0.0324 two 
 55119.37231 16.2200 0.0256 two 
 55122.39968 16.3020 0.0238 two 
 55123.35293 16.3150 0.0252 two 
 55125.40688 16.4100 0.0360 two 
 55127.30577 16.3985 0.0219 two 
 55150.28341 16.7880 0.0331 two 
 55151.32656 16.8620 0.0409 two 
 55153.27385 16.8300 0.0301 two 
 55158.30251 16.9120 0.0314 two 
 55160.23286 16.9480 0.0374 two 
 55176.26038 17.2030 0.0369 two 
 55208.16191 17.7770 0.0529 two 
 55242.10881 18.3620 0.0705 two 
