# Hicken M., Challis P., Kirshner R.P., 2012, ApJSS, 200, 12; Natural System Photometry
55239.29946 16.1285 0.0186 two 
55241.14984 15.6670 0.0192 two 
55242.42599 15.4560 0.0288 two 
55243.51564 15.2580 0.0181 two 
55244.37719 15.2510 0.0498 two 
55245.45674 15.1170 0.0185 two 
55247.33796 15.0540 0.0144 two 
55251.39050 15.1895 0.0194 two 
55258.22000 16.1100 0.0195 two 
55261.33427 16.5830 0.0242 two 
55267.25779 17.3760 0.0478 two 
55268.25817 17.4430 0.0477 two 
55270.25451 17.6180 0.0391 two 
55271.35275 17.8125 0.0702 two 
55276.26793 17.9815 0.0488 two 
55287.17028 18.3615 0.0582 two 
55289.28096 18.3890 0.0613 two 
55291.28376 18.3725 0.0523 two 
55295.15825 18.4635 0.0699 two 
55297.17229 18.5310 0.0617 two 
55299.16420 18.8175 0.0831 two 

