#Stritzinger et al. 2011, AJ, 142, 156
  54154.14 16.339 0.007  
  54158.19 16.676 0.008  
  54160.16 16.870 0.008  
  54161.16 16.985 0.010  
  54165.21 17.375 0.012  
  54166.15 17.450 0.036  
  54169.18 17.707 0.010  
  54174.23 18.071 0.012  
  54185.17 18.686 0.017  
  54194.11 18.858 0.032  
  54199.09 18.931 0.018  
  54203.19 19.028 0.016  
  54213.11 19.140 0.017                    
  54246.03 19.445 0.080  
#SN2007S Hicken
54137.40794 15.864 0.014
54138.23530 15.829 0.019
54138.30166 15.807 0.018
54139.32488 15.710 0.016
54139.39188 15.730 0.018
54140.34554 15.640 0.014
54140.41081 15.641 0.013
54141.21604 15.595 0.012
54141.23435 15.639 0.020
54142.30880 15.565 0.016
54143.31500 15.552 0.013
54143.32794 15.540 0.013
54148.22525 15.534 0.012
54150.33125 15.579 0.013
54152.28681 15.649 0.013
54153.23340 15.691 0.013
54153.33943 15.696 0.014
54154.28506 15.750 0.013
54156.34731 15.863 0.014
54157.19463 15.915 0.013
54158.26701 15.988 0.014
54158.28037 16.002 0.016
54165.40281 16.366 0.020
54166.18525 16.382 0.018
54166.27799 16.392 0.018
54168.35375 16.453 0.015
54170.17797 16.549 0.014
54174.14227 16.714 0.017
54176.17706 16.801 0.017
54178.15087 16.918 0.016
54185.15018 17.335 0.023
54186.15142 17.442 0.058
54187.16228 17.334 0.040
54193.28369 17.588 0.024
54194.22583 17.635 0.023
54195.13852 17.646 0.047
54196.18176 17.685 0.020
54198.23098 17.756 0.021
54202.16347 17.815 0.029
54204.15090 17.848 0.021
54209.22885 18.030 0.026
54210.19063 18.028 0.023
54212.15905 18.091 0.028
54221.21250 18.283 0.073
54226.20638 18.434 0.041
54233.18414 18.589 0.062
54239.18569 18.796 0.043
54252.14831 19.063 0.102
