55678.70   14.757   0.031
55679.80   14.351   0.030
55681.81   13.784   0.031
55682.82   13.581   0.033
55683.81   13.400   0.030
55684.79   13.260   0.030
55685.80   13.132   0.031
55687.82   12.975   0.030
55688.80   12.950   0.031
55691.77   12.885   0.030
55693.78   12.917   0.030
55700.75   13.410   0.032
55703.69   13.698   0.030
55706.69   14.046   0.030
55709.73   14.421   0.031
55712.69   14.790   0.030
55715.72   15.102   0.031
55719.75   15.485   0.031
55722.70   15.644   0.031
55725.70   15.800   0.030
55728.70   15.936   0.035
55731.70   16.027   0.030
55735.70   16.120   0.034
55738.70   16.182   0.033
