# Hicken M., Challis P., Kirshner R.P., 2012, ApJSS, 200, 12; Natural System Photometry
55000.19354 16.3175 0.0267 one 
55001.17816 16.1600 0.0224 one 
55003.23213 16.1760 0.0196 one 
55005.18533 16.3105 0.0201 one 
55008.21789 16.6630 0.0293 one 
55025.17399 18.7800 0.0630 one 
