# hicken
53675.20300 16.874 0.009
53676.16890 16.645 0.015
53676.23340 16.643 0.009
53677.25700 16.469 0.011
53678.25850 16.314 0.011
53679.19160 16.215 0.006
53680.24930 16.096 0.009
53681.13610 16.022 0.007
53681.15350 16.010 0.015
53682.11030 15.979 0.013
53682.26080 15.943 0.008
53683.14680 15.888 0.011
53683.16350 15.874 0.009
53688.25680 15.764 0.012
53689.17620 15.764 0.007
53690.25380 15.750 0.010
53691.25530 15.781 0.009
53692.23420 15.829 0.009
53693.25380 15.876 0.007
53694.23430 15.935 0.007
53695.20210 15.969 0.007
53696.19560 16.029 0.008
53697.14940 16.109 0.011
53701.12780 16.469 0.007
53705.07420 16.768 0.010
53707.19650 16.891 0.011
53709.15840 16.991 0.009
53724.24160 17.553 0.030
53728.09770 17.654 0.018
53729.14470 17.639 0.018
53731.13080 17.655 0.022
53745.10960 17.854 0.040
53752.09230 18.003 0.023
53758.12370 18.150 0.030
53764.09510 18.280 0.029
# Phillips et al. 2007, PASP, 119, 360
53675.60 16.875 0.015 
53677.65  16.466 0.015 
53682.59 15.940 0.015 
53683.59 15.885 0.015 
53684.62 15.836 0.015 
53687.60 15.736 0.016 
53689.66 15.765 0.016 
53690.61 15.764 0.015 
53694.66 15.913 0.015 
53695.64 15.964 0.015 
53698.59 16.207 0.015 
53699.62 16.288 0.015 
53702.63 16.543 0.015 
53706.67 16.843 0.016 
53712.57 17.133 0.015 
53720.56 17.423 0.015 
53725.59 17.524 0.015 
53728.61 17.619 0.016 
53730.63 17.655 0.015 
53736.55 17.742 0.015 
53739.55 17.808 0.015 

