54046.67 15.559 0.011
54048.80 15.001 0.006
54049.77 14.833 0.014
54052.74 14.624 0.010
54056.73 14.928 0.006
54060.76 15.429 0.024
54065.75 15.917 0.022
54066.81 15.998 0.015
54068.75 16.116 0.021
54071.66 16.311 0.019
54073.71 16.435 0.013
54076.71 16.587 0.016
54080.76 16.793 0.014
54084.66 16.958 0.021
54087.62 17.059 0.044
54092.66 17.276 0.043
54096.65 17.453 0.029
54099.61 17.591 0.016
54100.63 17.593 0.033
54104.71 17.716 0.020
54106.64 17.804 0.022
54108.64 17.886 0.051
54110.59 18.035 0.063
54118.67 18.280 0.032
54123.62 18.481 0.058
54127.68 18.705 0.057
54130.56 18.852 0.060
54133.59 18.913 0.068
54136.62 18.945 0.056
54143.55 19.221 0.131
54147.56 19.424 0.087
