#Stritzinger et al. 2011, AJ, 142, 156
54224.16 14.658 0.004  
54227.14 14.721 0.004  
54229.07 14.813 0.004  
54231.15 14.959 0.004  
54235.08 15.326 0.006  
54239.10 15.814 0.005  
54241.04 16.064 0.006                                             
54249.04 16.912 0.014 
54255.06 17.331 0.010  
54259.05 17.523 0.010 
# hicken
54214.21377 15.825 0.016
54215.16232 15.540 0.015
54226.17706 14.692 0.012
54227.14334 14.711 0.011
54230.14316 14.871 0.012
54232.16059 15.045 0.011
54233.22539 15.132 0.012
54234.17907 15.214 0.013
54237.16076 15.548 0.012
54239.20986 15.787 0.012
54240.16382 15.926 0.013
54254.19080 17.220 0.020
54256.18715 17.359 0.036
54266.17978 17.664 0.025
