# LCOGT data
      57918.8      16.2481    0.0210000
      57918.8      16.2300    0.0214000
      57918.8      16.2350    0.0210000
      57918.8      16.2528    0.0205000
      57919.8      15.8651    0.0202000
      57919.8      15.8710    0.0198000
      57921.0      15.4125    0.0207000
      57921.0      15.4083    0.0207000
      57923.0      14.7487    0.0182000
      57923.0      14.7810    0.0182000
      57925.0      14.3531    0.0106000
      57925.0      14.3374   0.00920000
      57926.0      14.2143   0.00860000
      57926.0      14.1695   0.00850000
      57928.0      13.8854   0.00590000
      57928.0      13.8669   0.00590000
      57929.0      13.8183   0.00680000
      57929.0      13.8025   0.00660000
      57932.0      13.5745   0.00780000
      57933.0      13.5568   0.00590000
      57933.0      13.5410   0.00690000
      57934.0      13.4935   0.00650000
      57934.0      13.4906   0.00640000
      57935.0      13.5328   0.00700000
      57935.0      13.5026   0.00670000
      57935.8      13.5565    0.0199000
      57935.8      13.5415    0.0186000
      57936.0      13.4505   0.00730000
      57936.0      13.4426   0.00750000
      57941.0      13.5563    0.0196000
      57941.0      13.5580   0.00720000
      57942.0      13.5956    0.0200000
      57942.0      13.6023    0.0184000
      57942.8      13.6098    0.0196000
      57942.8      13.6191    0.0183000
      57943.2      13.6523   0.00660000
      57943.2      13.6656   0.00740000
      57944.5      13.7258   0.00670000
      57944.5      13.7242   0.00680000
      57945.5      13.7675    0.0176000
      57945.5      13.7726    0.0179000
      57949.0      13.9988    0.0190000
      57949.0      14.0089    0.0184000
      57951.8      14.1595   0.00650000
      57951.8      14.1691   0.00650000
      57954.5      14.3549    0.0100000
      57954.5      14.2504    0.0299000
      57957.5      14.4708   0.00770000
      57957.5      14.4544   0.00710000
      57960.8      14.5893    0.0196000
      57960.8      14.5867    0.0194000
      57963.8      14.7692    0.0194000
      57963.8      14.7772    0.0201000
      57968.0      15.0307    0.0189000
      57968.0      15.0540    0.0195000
      57971.0      15.1965    0.0195000
      57971.0      15.2130    0.0204000
      57975.5      15.4296    0.0187000
      57975.5      15.4362    0.0183000
      57981.0      15.5878    0.0116000
      57981.0      15.5783    0.0202000
      57985.8      15.7124    0.0186000
      57985.8      15.7226    0.0187000
      57991.0      15.8492   0.00990000
      57991.0      15.8358    0.0108000
      57995.8      15.9145    0.0124000
      57995.8      15.9531    0.0142000
      58000.8      16.0758    0.0234000
      58000.8      16.0512    0.0216000
      58005.8      16.1870    0.0237000
      58005.8      16.1401    0.0231000
      58012.0      16.3287    0.0219000
      58012.0      16.3257    0.0208000
      58022.5      16.6208     0.290400
      58022.5      16.4334     0.187500
