#hicken
53737.32707 17.904 0.031
53742.10170 16.925 0.014
53744.11515 16.773 0.024
53745.25166 16.660 0.017
53746.09382 16.677 0.021
53750.12631 16.736 0.026
53752.29205 16.842 0.020
53753.13657 16.943 0.019
53754.16545 17.104 0.022
53764.22689 18.126 0.028
53765.19499 18.274 0.027
53766.22495 18.305 0.030
53768.23579 18.433 0.035
53774.21444 18.808 0.060
53777.17433 18.882 0.048
53779.18419 18.931 0.048
53780.14547 19.008 0.083
53786.17417 19.185 0.053
53787.13645 19.273 0.066
53798.17853 19.659 0.116
53803.18730 19.847 0.317
53817.13495 20.197 0.162
