# CfA Hicken et al. 2009, ApJ, 700, 331
53689.35300 16.178 0.022
53692.30300 15.155 0.018
53694.30400 14.745 0.014
53695.30400 14.594 0.020
53696.32000 14.471 0.017
53704.21600 14.340 0.018
53706.28600 14.500 0.016
53707.26000 14.608 0.017
53711.24800 15.038 0.017
#53713.25600 15.463 0.036
53714.26200 15.306 0.023
53725.19200 16.056 0.021
53726.18100 16.111 0.031
53728.27400 16.195 0.020
53729.23700 16.233 0.025
53731.17500 16.323 0.022
53737.24400 16.561 0.023
53741.16500 16.686 0.016
53745.13400 16.792 0.020
53752.17200 17.063 0.026
53765.08700 17.511 0.029
53768.10900 17.592 0.029
53775.13600 17.795 0.065
53777.09300 17.896 0.047
53779.09600 17.915 0.047
# Contreras et al. 2010, AJ, 139, 519
53689.68 16.222 0.009
53690.76 15.743 0.008
53694.75 14.735 0.006
53695.71 14.591 0.009
53698.71 14.282 0.005
53699.71 14.226 0.006
53702.70 14.221 0.008
53703.76 14.272 0.007
53706.71 14.532 0.008
53707.82 14.673 0.009
53712.71 15.174 0.008
53713.67 15.268 0.007
53716.65 15.505 0.006
53720.68 15.794 0.010
53721.65 15.857 0.010
53725.72 16.084 0.008
53730.71 16.310 0.009
53736.67 16.519 0.009
53737.67 16.552 0.009
53741.64 16.700 0.008
53746.67 16.852 0.010
53750.60 16.961 0.010
53755.63 17.101 0.009
53761.69 17.297 0.010
53763.58 17.354 0.013
53764.60 17.393 0.012
53765.58 17.427 0.015
53767.54 17.470 0.009
53771.56 17.587 0.012
53773.57 17.646 0.015
53775.41 17.705 0.015
53778.56 17.790 0.018
53784.54 17.951 0.015
53786.55 18.056 0.016
53798.53 18.350 0.020
53804.56 18.489 0.025
53809.53 18.637 0.049
53819.49 18.961 0.028                                
53967.87 21.928 0.074
