# Pastorello et al. 2007, MNRAS, 376, 1301 S corrected mags
53521.4 15.238 0.008
53521.88 15.097 0.01
53522.47 14.898 0.008
53522.66 14.902 0.02
53523.63 14.649 0.024
53523.94 14.507 0.009
53524.47 14.379 0.007
53524.75 14.367 0.015
53525.85 14.185 0.034
53527.07 13.909 0.013
53527.45 13.894 0.01
53527.64 13.943 0.021
53528.74 13.824 0.02
53529.88 13.698 0.008
53529.88 13.756 0.021
53530.62 13.699 0.024
53530.98 13.617 0.011
53531.69 13.632 0.02
53532.63 13.622 0.028
53533.0  13.58 0.009
53533.49 13.523 0.011
53535.97 13.523 0.008
53537.86 13.558 0.013
53538.71 13.633 0.027
53538.87 13.594 0.008
53539.63 13.654 0.026
53539.91 13.635 0.011
53540.87 13.693 0.015
53541.76 13.727 0.015
53542.03 13.705 0.015
53542.64 13.763 0.025
53543.01 13.727 0.009
53544.63 13.892 0.024
53545.8 13.949 0.022
53545.86 13.909 0.011
53545.93 13.94 0.012
53546 13.915 0.008
53546.95 13.986 0.009
53547.9 13.981 0.009
53549.87 14.159 0.009
53550.98 14.205 0.007
53552.87 14.334 0.013
53553.87 14.359 0.013
53554.97 14.419 0.008
53557.98 14.59 0.008
# S corrected mags from Wang et al. 2009, ApJ, 697, 380
53521.25 15.346 0.022
53521.27 15.293 0.024
53522.24 15 0.022
53522.37 14.955 0.022
53522.65 14.954 0.032
53523.27 14.721 0.022
53523.37 14.67 0.022
53523.63 14.654 0.022
53524.13 14.497 0.022
53524.18 14.502 0.022
53524.29 14.489 0.022
53524.35 14.438 0.022
53524.92 14.344 0.022
53525.19 14.293 0.022
53525.26 14.299 0.022
53525.37 14.247 0.022
53526.18 14.122 0.022
53526.94 14.003 0.022
53527.14 13.992 0.022
53527.19 13.981 0.022
53527.35 13.942 0.022
53527.93 13.896 0.022
53528.25 13.852 0.022
53528.34 13.843 0.022
53528.93 13.795 0.022
53529.21 13.783 0.022
53529.92 13.736 0.022
53530.09 13.712 0.022
53530.18 13.713 0.022
53531.17 13.655 0.022
53531.29 13.63 0.022
53531.33 13.639 0.025
53531.92 13.638 0.022
53532.37 13.6 0.022
53532.92 13.595 0.022
53533.16 13.592 0.022
53533.22 13.57 0.022
53533.34 13.568 0.022
53534.23 13.574 0.022
53534.34 13.549 0.022
53534.93 13.581 0.022
53535.22 13.564 0.022
53535.24 13.574 0.022
53535.94 13.591 0.022
53536.2 13.581 0.022
53536.33 13.558 0.022
53536.97 13.616 0.022
53538.18 13.624 0.022
53542.11 13.733 0.022
53542.22 13.74 0.022
53542.26 13.709 0.033
53543.18 13.797 0.022
53543.32 13.808 0.022
53544.27 13.867 0.027
53544.3 13.866 0.032
53545.32 13.894 0.029
53546.25 13.946 0.034
53547.17 14.015 0.022
53549.24 14.118 0.023
53549.29 14.119 0.029
53550.16 14.178 0.022
53550.17 14.195 0.022
53550.29 14.162 0.022
53551.57 14.279 0.022
53552.94 14.323 0.022
53553.23 14.308 0.022
53553.33 14.351 0.022
53553.95 14.405 0.022
53554.16 14.369 0.022
53555.27 14.43 0.026
53557.18 14.535 0.022
53557.23 14.506 0.024
53558.98 14.636 0.022
53559.09 14.663 0.022
53559.11 14.645 0.022
53559.2 14.626 0.021
53559.23 14.61 0.027
53559.26 14.662 0.022
53561.23 14.738 0.024
53561.92 14.829 0.022
53562.13 14.813 0.022
53562.53 14.811 0.026
53562.92 14.904 0.022
53563.2 14.859 0.022
53563.23 14.854 0.023
53564.89 15.004 0.022
53565.21 14.943 0.022
53568.9 15.302 0.022
53569.04 15.244 0.022
53570.2 15.323 0.027
53570.3 15.285 0.027
53572.2 15.368 0.022
53573.1 15.473 0.022
53574.2 15.482 0.022
53574.26 15.48 0.024
53576.11 15.554 0.022
53576.23 15.574 0.022
53578.19 15.601 0.022
53579.05 15.661 0.022
53580.19 15.649 0.022
53580.5 15.691 0.022
53582.19 15.683 0.032
53584.19 15.775 0.032
53586.19 15.82 0.032
53588.19 15.924 0.032
53588.21 15.886 0.032
53590.19 15.901 0.032
53592.19 15.963 0.032
