name,type,redshift,right ascension,declination
"PTF12ass
",,,,
"PTF12ast
",,,,
"PTF12asw
",,,,
"PTF12awi
",,,,
"PTF12ax
",,,,
"PTF12bmr
",,,,
"PTF12bnb
",,,,
"PTF12bod
",,,,
"PTF12bok
",,,,
"PTF12box
",,,,
"PTF12brj
",,,,
"PTF12bsa
",,,,
"PTF12btr
",,,,
"PTF12bvz
",,,,
"PTF12bwc
",,,,
"PTF12ccw
",,,,
"PTF12ccx
",,,,
"PTF12ccy
",,,,
"PTF12ccz
",,,,
"PTF12cdb
",,,,
"PTF12cdd
",,,,
"PTF12cdq
",,,,
"PTF12cgc
",,,,
"PTF12chm
",,,,
"PTF12cia
",,,,
"PTF12cjg
",,,,
"PTF12cks
",,,,
"PTF12cnl
",,,,
"PTF12csi
",,,,
"PTF12cyd
",,,,
"PTF12czu
",,,,
"PTF12dcg
",,,,
"PTF12dco
",,,,
"PTF12dem
",,,,
"PTF12dgy
",,,,
"PTF12dhb
",,,,
"PTF12dhk
",,,,
"PTF12dhl
",,,,
"PTF12dhv
",,,,
"PTF12dja
",,,,
"PTF12dlz
",,,,
"PTF12dst
",,,,
"PTF12dsu
",,,,
"PTF12dwm
",,,,
"PTF12dxf
",,,,
"PTF12dxm
",,,,
"PTF12dyr
",,,,
"PTF12dyv
",,,,
"PTF12eab
",,,,
"PTF12eac
",,,,
"PTF12eaj
",,,,
"PTF12ebv
",,,,
"PTF12ecj
",,,,
"PTF12eck
",,,,
"PTF12ecm
",,,,
"PTF12ecr
",,,,
"PTF12edl
",,,,
"PTF12eer
",,,,
"PTF12efl
",,,,
"PTF12efn
",,,,
"PTF12egm
",,,,
"PTF12egr
",,,,
"PTF12ejf
",,,,
"PTF12ejg
",,,,
"PTF12ekl
",,,,
"PTF12elc
",,,,
"PTF12elj
",,,,
"PTF12emh
",,,,
"PTF12emp
",,,,
"PTF12emv
",,,,
"PTF12ena
",,,,
"PTF12enh
",,,,
"PTF12eof
",,,,
"PTF12epf
",,,,
"PTF12eph
",,,,
"PTF12eqx
",,,,
"PTF12esv
",,,,
"PTF12etn
",,,,
"PTF12eut
",,,,
"PTF12evo
",,,,
"PTF12ewk
",,,,
"PTF12exf
",,,,
"PTF12fhn
",,,,
"PTF12fir
",,,,
"PTF12fjx
",,,,
"PTF12fkj
",,,,
"PTF12fkk
",,,,
"PTF12fll
",,,,
"PTF12fls
",,,,
"PTF12for
",,,,
"PTF12fsd
",,,,
"PTF12fut
",,,,
"PTF12fuu
",,,,
"PTF12fxd
",,,,
"PTF12fxn
",,,,
"PTF12fzf
",,,,
"PTF12gaw
",,,,
"PTF12gax
",,,,
"PTF12gaz
",,,,
"PTF12gba
",,,,
"PTF12gbr
",,,,
"PTF12gco
",,,,
"PTF12gdq
",,,,
"PTF12ggb
",,,,
"PTF12ghy
",,,,
"PTF12gix
",,,,
"PTF12giy
",,,,
"PTF12gkn
",,,,
"PTF12gmf
",,,,
"PTF12gmq
",,,,
"PTF12gmu
",,,,
"PTF12gmv
",,,,
"PTF12gmy
",,,,
"PTF12gnw
",,,,
"PTF12gpd
",,,,
"PTF12gqh
",,,,
"PTF12gqk
",,,,
"PTF12gqy
",,,,
"PTF12grb
",,,,
"PTF12grk
",,,,
"PTF12grm
",,,,
"PTF12gsz
",,,,
"PTF12gtf
",,,,
"PTF12gui
",,,,
"PTF12guy
",,,,
"PTF12gvd
",,,,
"PTF12gvq
",,,,
"PTF12gwj
",,,,
"PTF12gxc
",,,,
"PTF12gxk
",,,,
"PTF12gyr
",,,,
"PTF12gzt
",,,,
"PTF12hdb
",,,,
"PTF12hdq
",,,,
"PTF12hmx
",,,,
"PTF12hnl
",,,,
"PTF12hnm
",,,,
"PTF12hnr
",,,,
"PTF12hod
",,,,
"PTF12hpc
",,,,
"PTF12hwb
",,,,
"PTF12hws
",,,,
"PTF12ibd
",,,,
"PTF12ibh
",,,,
"PTF12ie
",,,,
"PTF12igp
",,,,
"PTF12igw
",,,,
"PTF12iiq
",,,,
"PTF12ikt
",,,,
"PTF12ilb
",,,,
"PTF12ild
",,,,
"PTF12iqs
",,,,
"PTF12irf
",,,,
"PTF12irx
",,,,
"PTF12itq
",,,,
"PTF12iuh
",,,,
"PTF12ivi
",,,,
"PTF12ixq
",,,,
"PTF12izc
",,,,
"PTF12jaz
",,,,
"PTF12jb
",,,,
"PTF12jcp
",,,,
"PTF12jfy
",,,,
"PTF12jgb
",,,,
"PTF12jge
",,,,
"PTF12jgg
",,,,
"PTF12jgl
",,,,
"PTF12jic
",,,,
"PTF12jid
",,,,
"PTF12jma
",,,,
"PTF12jmq
",,,,
"PTF12jqh
",,,,
"PTF12jsi
",,,,
"PTF12jtw
",,,,
"PTF12juu
",,,,
"PTF12jvm
",,,,
"PTF12jvo
",,,,
"PTF12jxj
",,,,
"PTF12jxq
",,,,
"PTF12keu
",,,,
"PTF12kgt
",,,,
"PTF12khh
",,,,
"PTF12kim
",,,,
"PTF12kjh
",,,,
"PTF12kjl
",,,,
"PTF12kkc
",,,,
"PTF12kko
",,,,
"PTF12klx
",,,,
"PTF12kta
",,,,
"PTF12kwi
",,,,
"PTF12kxp
",,,,
"PTF12kxv
",,,,
"PTF12lc
",,,,
"PTF12lcq
",,,,
"PTF12lcr
",,,,
"PTF12ldo
",,,,
"PTF12ldz
",,,,
"PTF12lee
",,,,
"PTF12lel
",,,,
"PTF12lgq
",,,,
"PTF12lib
",,,,
"PTF12lic
",,,,
"PTF12lie
",,,,
"PTF12lih
",,,,
"PTF12ljq
",,,,
"PTF12lnr
",,,,
"PTF12loq
",,,,
"PTF12ltv
",,,,
"PTF12luk
",,,,
"PTF12lva
",,,,
"PTF12lvg
",,,,
"PTF12lwj
",,,,
"PTF12lxp
",,,,
"PTF12lz
",,,,
"PTF12maw
",,,,
"PTF12mbp
",,,,
"PTF12mby
",,,,
"PTF12mch
",,,,
"PTF12mcu
",,,,
"PTF12mdb
",,,,
"PTF12mde
",,,,
"PTF12mdr
",,,,
"PTF12meo
",,,,
"PTF12mew
",,,,
"PTF12mez
",,,,
"PTF12mfg
",,,,
"PTF12mgc
",,,,
"PTF12mgm
",,,,
"PTF12mj
",,,,
"PTF12mjh
",,,,
"PTF12ml
",,,,
"PTF12mnc
",,,,
"PTF12mpc
",,,,
"PTF12mqz
",,,,
"PTF12mrq
",,,,
"PTF12ms
",,,,
"PTF12rz
",,,,
"PTF12sz
",,,,
"PTF12ta
",,,,
"PTF12tc
",,,,
"PTF12tr
",,,,
"PTF12vr
",,,,
"PTF12yc
",,,,
"PTF12zg
",,,,
"PTF12zp
",,,,
"PTF09as
",,,,
"PTF09atu
",,,,
"PTF09awk
",,,,
"PTF09axi
",,,,
"PTF09bce
",,,,
"PTF09bcl
",,,,
"PTF09be
",,,,
"PTF09bgf
",,,,
"PTF09bw
",,,,
"PTF09cjq
",,,,
"PTF09cnd
",,,,
"PTF09ct
",,,,
"PTF09cu
",,,,
"PTF09cvi
",,,,
"PTF09cwl
",,,,
"PTF09dah
",,,,
SN2009of,Ib,0.016,347.30593,7.80429
"PTF09dh
",,,,
"PTF09dra
",,,,
"PTF09drs
",,,,
"PTF09dsj
",,,,
"PTF09due
",,,,
"PTF09dxv
",,,,
"PTF09dzt
",,,,
"PTF09ecm
",,,,
"PTF09eqb
",,,,
"PTF09fae
",,,,
"PTF09fbf
",,,,
"PTF09fma
",,,,
"PTF09fmk
",,,,
"PTF09foq
",,,,
"PTF09foy
",,,,
"PTF09fqa
",,,,
"PTF09fsr
",,,,
"PTF09g
",,,,
"PTF09gof
",,,,
"PTF09gpn
",,,,
"PTF09gtt
",,,,
"PTF09gxq
",,,,
"PTF09gyp
",,,,
"PTF09hdo
",,,,
"PTF09hnq
",,,,
"PTF09hzg
",,,,
"PTF09iex
",,,,
"PTF09ige
",,,,
"PTF09igz
",,,,
"PTF09ij
",,,,
"PTF09inv
",,,,
"PTF09iqd
",,,,
"PTF09ism
",,,,
"PTF09ps
",,,,
"PTF09q
",,,,
"PTF09r
",,,,
"PTF09sh
",,,,
"PTF09sk
",,,,
"PTF09t
",,,,
"PTF09tm
",,,,
"PTF09uj
",,,,
"PTF09ut
",,,,
"PTF09uy
",,,,
"PTF10aaes
",,,,
"PTF10aagc
",,,,
"PTF10aaho
",,,,
"PTF10aako
",,,,
"PTF10aauo
",,,,
"PTF10aauu
",,,,
"PTF10aauv
",,,,
"PTF10aavz
",,,,
"PTF10aaxf
",,,,
"PTF10aazn
",,,,
"PTF10abav
",,,,
"PTF10abca
",,,,
"PTF10abck
",,,,
"PTF10abcl
",,,,
"PTF10abkc
",,,,
"PTF10abmc
",,,,
"PTF10abpr
",,,,
"PTF10abrq
",,,,
"PTF10absf
",,,,
"PTF10abte
",,,,
"PTF10abui
",,,,
"PTF10abyy
",,,,
"PTF10acbu
",,,,
"PTF10acfd
",,,,
"PTF10acff
",,,,
"PTF10acgq
",,,,
"PTF10achk
",,,,
"PTF10acrm
",,,,
"PTF10acrt
",,,,
"PTF10acsq
",,,,
"PTF10ad
",,,,
"PTF10bau
",,,,
"PTF10bfz
",,,,
"PTF10bgl
",,,,
"PTF10bhu
",,,,
"PTF10bip
",,,,
"PTF10bjb
",,,,
"PTF10bjp
",,,,
"PTF10bld
",,,,
"PTF10bwo
",,,,
"PTF10bzf
",,,,
"PTF10cd
",,,,
"PTF10ciw
",,,,
"PTF10con
",,,,
"PTF10cqh
",,,,
"PTF10cs
",,,,
"PTF10cwl
",,,,
"PTF10cwr
",,,,
"PTF10cwx
",,,,
"PTF10cxq
",,,,
"PTF10cxx
",,,,
"PTF10czn
",,,,
"PTF10dk
",,,,
"PTF10dvb
",,,,
"PTF10ehy
",,,,
"PTF10eoo
",,,,
"PTF10eqe
",,,,
"PTF10eqi
",,,,
"PTF10eqz
",,,,
"PTF10ewc
",,,,
"PTF10fbv
",,,,
"PTF10fei
",,,,
"PTF10fel
",,,,
"PTF10feq
",,,,
"PTF10ffx
",,,,
"PTF10fgz
",,,,
"PTF10fhk
",,,,
"PTF10fia
",,,,
"PTF10fjh
",,,,
"PTF10fjq
",,,,
"PTF10flx
",,,,
"PTF10fmr
",,,,
"PTF10fmx
",,,,
"PTF10fou
",,,,
"PTF10fqg
",,,,
"PTF10fqx
",,,,
"PTF10fya
",,,,
"PTF10gki
",,,,
"PTF10glp
",,,,
"PTF10gmf
",,,,
"PTF10gnc
",,,,
"PTF10gqf
",,,,
"PTF10gtn
",,,,
"PTF10gva
",,,,
"PTF10gvb
",,,,
"PTF10gvd
",,,,
"PTF10gvf
",,,,
"PTF10gxi
",,,,
"PTF10gym
",,,,
"PTF10hbf
",,,,
"PTF10hcr
",,,,
"PTF10hdq
",,,,
"PTF10heh
",,,,
"PTF10hfe
",,,,
"PTF10hgi
",,,,
"PTF10hie
",,,,
"PTF10hif
",,,,
"PTF10hlc
",,,,
"PTF10hmg
",,,,
"PTF10hny
",,,,
"PTF10hpa
",,,,
"PTF10hsn
",,,,
"PTF10hv
",,,,
"PTF10hvz
",,,,
"PTF10hyq
",,,,
"PTF10ikr
",,,,
"PTF10in
",,,,
SN2010mj,Ib,0.064,238.73781,53.77195
"PTF10iue
",,,,
"PTF10iwb
",,,,
"PTF10jkx
",,,,
"PTF10jop
",,,,
"PTF10jwd
",,,,
"PTF10jwr
",,,,
"PTF10jws
",,,,
"PTF10ksq
",,,,
"PTF10kui
",,,,
"PTF10lbo
",,,,
"PTF10llv
",,,,
"PTF10lnx
",,,,
"PTF10lyb
",,,,
"PTF10mug
",,,,
"PTF10mwt
",,,,
"PTF10myz
",,,,
"PTF10nbf
",,,,
"PTF10ndr
",,,,
"PTF10ngx
",,,,
"PTF10nmn
",,,,
"PTF10npd
",,,,
"PTF10oet
",,,,
"PTF10ofb
",,,,
"PTF10ood
",,,,
"PTF10ooe
",,,,
"PTF10osn
",,,,
"PTF10osr
",,,,
"PTF10oug
",,,,
"PTF10pbi
",,,,
"PTF10pjg
",,,,
"PTF10prt
",,,,
"PTF10pzp
",,,,
"PTF10qaf
",,,,
"PTF10qif
",,,,
"PTF10qkg
",,,,
"PTF10qob
",,,,
"PTF10qqd
",,,,
"PTF10qqh
",,,,
"PTF10qrl
",,,,
"PTF10qts
",,,,
"PTF10qwu
",,,,
"PTF10qwz
",,,,
"PTF10rad
",,,,
"PTF10raj
",,,,
"PTF10rem
",,,,
"PTF10rex
",,,,
"PTF10rin
",,,,
"PTF10rjs
",,,,
"PTF10rmn
",,,,
"PTF10s
",,,,
"PTF10scc
",,,,
"PTF10svt
",,,,
"PTF10tel
",,,,
"PTF10tff
",,,,
"PTF10tjr
",,,,
"PTF10tpa
",,,,
"PTF10tpz
",,,,
"PTF10tqi
",,,,
"PTF10tqv
",,,,
"PTF10tru
",,,,
"PTF10ts
",,,,
"PTF10ttd
",,,,
"PTF10ttm
",,,,
"PTF10ttp
",,,,
"PTF10ttz
",,,,
"PTF10tud
",,,,
"PTF10tue
",,,,
"PTF10tuj
",,,,
"PTF10tyd
",,,,
"PTF10tzh
",,,,
"PTF10u
",,,,
"PTF10uhf
",,,,
"PTF10uiy
",,,,
"PTF10uiz
",,,,
"PTF10ujc
",,,,
"PTF10uls
",,,,
"PTF10umz
",,,,
"PTF10uqg
",,,,
"PTF10uqn
",,,,
"PTF10vag
",,,,
"PTF10vdl
",,,,
"PTF10vgv
",,,,
"PTF10viv
",,,,
"PTF10vns
",,,,
"PTF10vnv
",,,,
"PTF10vqv
",,,,
"PTF10vwg
",,,,
"PTF10wal
",,,,
"PTF10wcy
",,,,
"PTF10weh
",,,,
"PTF10wmf
",,,,
"PTF10wmk
",,,,
"PTF10wnp
",,,,
"PTF10wop
",,,,
"PTF10wve
",,,,
"PTF10xem
",,,,
"PTF10xfh
",,,,
"PTF10xfl
",,,,
"PTF10xfw
",,,,
"PTF10xgo
",,,,
"PTF10xif
",,,,
"PTF10xik
",,,,
"PTF10xiw
",,,,
"PTF10xjr
",,,,
"PTF10xjv
",,,,
"PTF10xla
",,,,
"PTF10xlr
",,,,
"PTF10xmi
",,,,
"PTF10xtq
",,,,
"PTF10xzs
",,,,
"PTF10yna
",,,,
"PTF10yow
",,,,
"PTF10ypi
",,,,
"PTF10ysd
",,,,
"PTF10ysx
",,,,
"PTF10yxk
",,,,
"PTF10yyc
",,,,
"PTF10yzt
",,,,
"PTF10zcn
",,,,
"PTF10ze
",,,,
"PTF11acz
",,,,
"PTF11aib
",,,,
"PTF11ajz
",,,,
"PTF11akn
",,,,
"PTF11ams
",,,,
"PTF11asb
",,,,
"PTF11aun
",,,,
"PTF11awe
",,,,
"PTF11bgl
",,,,
"PTF11bli
",,,,
"PTF11bni
",,,,
"PTF11bov
",,,,
"PTF11bpx
",,,,
"PTF11cag
",,,,
"PTF11cda
",,,,
"PTF11cgx
",,,,
"PTF11cmh
",,,,
"PTF11csc
",,,,
"PTF11cwi
",,,,
"PTF11cyw
",,,,
"PTF11dad
",,,,
"PTF11dhf
",,,,
"PTF11dij
",,,,
"PTF11dlg
",,,,
"PTF11dqk
",,,,
"PTF11dqr
",,,,
"PTF11dsf
",,,,
"PTF11dsz
",,,,
"PTF11dtd
",,,,
"PTF11ecp
",,,,
"PTF11ekj
",,,,
"PTF11emc
",,,,
"PTF11emo
",,,,
"PTF11eon
",,,,
"PTF11epi
",,,,
"PTF11fma
",,,,
"PTF11fss
",,,,
"PTF11ftc
",,,,
"PTF11ftr
",,,,
"PTF11fuu
",,,,
"PTF11fuv
",,,,
"PTF11fve
",,,,
"PTF11fvi
",,,,
"PTF11fzz
",,,,
"PTF11gcj
",,,,
"PTF11gdz
",,,,
"PTF11gls
",,,,
"PTF11go
",,,,
"PTF11gtr
",,,,
"PTF11hqs
",,,,
"PTF11hrq
",,,,
"PTF11hsj
",,,,
"PTF11htj
",,,,
"PTF11hyg
",,,,
"PTF11iil
",,,,
"PTF11ilr
",,,,
"PTF11img
",,,,
"PTF11iqb
",,,,
"PTF11iwl
",,,,
"PTF11ixk
",,,,
"PTF11izq
",,,,
"PTF11izt
",,,,
"PTF11jgj
",,,,
"PTF11jgp
",,,,
"PTF11jx
",,,,
"PTF11kaa
",,,,
"PTF11kjk
",,,,
"PTF11kku
",,,,
"PTF11klg
",,,,
"PTF11kpa
",,,,
"PTF11ktr
",,,,
"PTF11lbm
",,,,
"PTF11lmn
",,,,
"PTF11lnq
",,,,
"PTF11me
",,,,
"PTF11mhh
",,,,
"PTF11mhr
",,,,
"PTF11mlk
",,,,
"PTF11mmk
",,,,
SN2011kn,Ic,0.06,8.55522,2.80873
"PTF11mpg
",,,,
"PTF11mpv
",,,,
"PTF11msk
",,,,
"PTF11msl
",,,,
"PTF11mtq
",,,,
"PTF11mwk
",,,,
"PTF11ner
",,,,
"PTF11oey
",,,,
"PTF11oiy
",,,,
"PTF11oxu
",,,,
"PTF11pab
",,,,
"PTF11pbo
",,,,
"PTF11pdj
",,,,
"PTF11pnq
",,,,
"PTF11po
",,,,
"PTF11prr
",,,,
"PTF11pym
",,,,
"PTF11qax
",,,,
"PTF11qcc
",,,,
"PTF11qcj
",,,,
"PTF11qcm
",,,,
"PTF11qgw
",,,,
"PTF11qiq
",,,,
"PTF11qju
",,,,
"PTF11qnf
",,,,
"PTF11qqj
",,,,
"PTF11qux
",,,,
"PTF11rfh
",,,,
"PTF11rfr
",,,,
SN2011ko,Ic,0.074,190.18696,12.88927
"PTF11rkm
",,,,
"PTF11rks
",,,,
"PTF11rlv
",,,,
"PTF11vb
",,,,
"PTF12as
",,,,
"PTF12bbm
",,,,
"PTF12bdp
",,,,
"PTF12bnv
",,,,
"PTF12boj
",,,,
"PTF12bpy
",,,,
"PTF12bro
",,,,
"PTF12bup
",,,,
"PTF12bvh
",,,,
"PTF12bwq
",,,,
"PTF12cbo
",,,,
"PTF12cdc
",,,,
"PTF12cde
",,,,
"PTF12cfu
",,,,
"PTF12cgb
",,,,
"PTF12cix
",,,,
"PTF12cjy
",,,,
"PTF12cli
",,,,
"PTF12cod
",,,,
"PTF12csy
",,,,
"PTF12cxj
",,,,
"PTF12dam
",,,,
"PTF12dcp
",,,,
"PTF12dke
",,,,
"PTF12dtf
",,,,
"PTF12eaw
",,,,
"PTF12eci
",,,,
"PTF12eec
",,,,
"PTF12efk
",,,,
"PTF12eje
",,,,
"PTF12elh
",,,,
"PTF12emw
",,,,
"PTF12eog
",,,,
"PTF12epg
",,,,
"PTF12esl
",,,,
"PTF12eur
",,,,
"PTF12exc
",,,,
"PTF12fes
",,,,
"PTF12ffs
",,,,
SN2012je,,0.055,238.362986,33.35116
"PTF12fhz
",,,,
"PTF12fip
",,,,
"PTF12fkp
",,,,
"PTF12fo
",,,,
"PTF12frn
",,,,
"PTF12ftc
",,,,
"PTF12fxj
",,,,
"PTF12gcx
",,,,
"PTF12gdy
",,,,
"PTF12ggi
",,,,
"PTF12glz
",,,,
"PTF12gnn
",,,,
"PTF12gnt
",,,,
"PTF12gpn
",,,,
"PTF12gps
",,,,
"PTF12grj
",,,,
"PTF12grr
",,,,
"PTF12gty
",,,,
"PTF12gvr
",,,,
"PTF12gwu
",,,,
"PTF12gxj
",,,,
"PTF12gzk
",,,,
"PTF12hni
",,,,
"PTF12hno
",,,,
"PTF12hsx
",,,,
"PTF12hvv
",,,,
"PTF12hxz
",,,,
"PTF12iet
",,,,
"PTF12iif
",,,,
"PTF12iqw
",,,,
"PTF12izy
",,,,
"PTF12jaa
",,,,
"PTF12jfp
",,,,
"PTF12jfv
",,,,
"PTF12jgd
",,,,
"PTF12jgi
",,,,
"PTF12jiv
",,,,
"PTF12jje
",,,,
"PTF12jjg
",,,,
"PTF12jqj
",,,,
"PTF12jut
",,,,
"PTF12jvp
",,,,
"PTF12jvy
",,,,
"PTF12jxd
",,,,
"PTF12jxe
",,,,
"PTF12khf
",,,,
"PTF12khj
",,,,
"PTF12kph
",,,,
"PTF12krf
",,,,
"PTF12kso
",,,,
"PTF12ksy
",,,,
"PTF12kth
",,,,
"PTF12ktu
",,,,
"PTF12lbj
",,,,
"PTF12ldy
",,,,
"PTF12ljg
",,,,
"PTF12lpo
",,,,
"PTF12ltw
",,,,
"PTF12lvj
",,,,
"PTF12lvs
",,,,
"PTF12lvt
",,,,
"PTF12mau
",,,,
"PTF12mav
",,,,
"PTF12mca
",,,,
"PTF12mfx
",,,,
"PTF12mhg
",,,,
"PTF12mja
",,,,
"PTF12mkp
",,,,
"PTF12mue
",,,,
"PTF12mxx
",,,,
"PTF12ne
",,,,
"PTF12os
",,,,
"PTF12th
",,,,
"PTF12xv
",,,,
"iPTF13aaz
",,,,
"iPTF13ab
",,,,
"iPTF13aby
",,,,
"iPTF13agz
",,,,
"iPTF13ajg
",,,,
"iPTF13ajn
",,,,
"iPTF13akg
",,,,
"iPTF13aki
",,,,
"iPTF13al
",,,,
"iPTF13ala
",,,,
"iPTF13alq
",,,,
"iPTF13ao
",,,,
"iPTF13aoj
",,,,
"iPTF13aoo
",,,,
"iPTF13aot
",,,,
"iPTF13aqf
",,,,
"iPTF13aqj
",,,,
"iPTF13asr
",,,,
"iPTF13ast
",,,,
"iPTF13b
",,,,
"iPTF13bdl
",,,,
"iPTF13beo
",,,,
"iPTF13bg
",,,,
"iPTF13bjx
",,,,
"iPTF13bjz
",,,,
"iPTF13bks
",,,,
"iPTF13bld
",,,,
"iPTF13blq
",,,,
"iPTF13bnu
",,,,
"iPTF13bsg
",,,,
"iPTF13bt
",,,,
"iPTF13btt
",,,,
"iPTF13bu
",,,,
"iPTF13bvn
",,,,
"iPTF13bxj
",,,,
"iPTF13bxl
",,,,
"iPTF13c
",,,,
"iPTF13cab
",,,,
"iPTF13cac
",,,,
"iPTF13cbf
",,,,
"iPTF13ccj
",,,,
"iPTF13cco
",,,,
"iPTF13ccu
",,,,
"iPTF13cjq
",,,,
"iPTF13ckf
",,,,
"iPTF13clj
",,,,
"iPTF13cly
",,,,
"iPTF13cnk
",,,,
"iPTF13co
",,,,
"iPTF13cp
",,,,
"iPTF13cr
",,,,
"iPTF13cuf
",,,,
"iPTF13cuv
",,,,
"iPTF13czn
",,,,
"iPTF13czt
",,,,
"iPTF13d
",,,,
"iPTF13dao
",,,,
"iPTF13daz
",,,,
"iPTF13dcc
",,,,
"iPTF13dhq
",,,,
"iPTF13dht
",,,,
"iPTF13djf
",,,,
"iPTF13dkk
",,,,
"iPTF13dkz
",,,,
"iPTF13dla
",,,,
"iPTF13dmv
",,,,
"iPTF13dnt
",,,,
"iPTF13dol
",,,,
"iPTF13dqy
",,,,
"iPTF13dug
",,,,
"iPTF13duv
",,,,
"iPTF13dza
",,,,
"iPTF13dzb
",,,,
"iPTF13dzy
",,,,
"iPTF13eal
",,,,
"iPTF13ebs
",,,,
"iPTF13ebw
",,,,
"iPTF13ece
",,,,
"iPTF13ecn
",,,,
"iPTF13ecz
",,,,
"iPTF13edf
",,,,
"iPTF13edi
",,,,
"iPTF13eds
",,,,
"iPTF13eeh
",,,,
"iPTF13eeo
",,,,
"iPTF13eer
",,,,
"iPTF13eew
",,,,
"iPTF13efs
",,,,
"iPTF13ehe
",,,,
"iPTF13ejp
",,,,
"iPTF13h
",,,,
"iPTF13jw
",,,,
"iPTF13nu
",,,,
"iPTF13oh
",,,,
"iPTF13qu
",,,,
"iPTF13rk
",,,,
"iPTF13u
",,,,
"iPTF13ua
",,,,
"iPTF13um
",,,,
"iPTF13ut
",,,,
"iPTF13v
",,,,
"iPTF13z
",,,,
"iPTF13zl
",,,,
"iPTF14aag
",,,,
"iPTF14abc
",,,,
"iPTF14adz
",,,,
"iPTF14afz
",,,,
"iPTF14ait
",,,,
"iPTF14ajh
",,,,
"iPTF14ajq
",,,,
"iPTF14ajx
",,,,
"iPTF14aki
",,,,
"iPTF14ald
",,,,
"iPTF14amd
",,,,
"iPTF14aoi
",,,,
"iPTF14aol
",,,,
"iPTF14apl
",,,,
"iPTF14asz
",,,,
"iPTF14atc
",,,,
"iPTF14awf
",,,,
"iPTF14axx
",,,,
"iPTF14ayo
",,,,
"iPTF14bag
",,,,
"iPTF14bas
",,,,
"iPTF14bbs
",,,,
"iPTF14bcw
",,,,
"iPTF14bcz
",,,,
"iPTF14bfu
",,,,
"iPTF14bgp
",,,,
"iPTF14bgw
",,,,
"iPTF14bpa
",,,,
"iPTF14bpy
",,,,
"iPTF14cvn
",,,,
"iPTF14cwd
",,,,
"iPTF14cyn
",,,,
"iPTF14dby
",,,,
"iPTF14dck
",,,,
"iPTF14dek
",,,,
"iPTF14deq
",,,,
"iPTF14det
",,,,
"iPTF14dfy
",,,,
"iPTF14efq
",,,,
"iPTF14eif
",,,,
"iPTF14eil
",,,,
"iPTF14evw
",,,,
SN2014fe,,,324.6335774,-6.9048034
"iPTF14flu
",,,,
"iPTF14fuz
",,,,
"iPTF14gao
",,,,
"iPTF14gaq
",,,,
"iPTF14ghs
",,,,
"iPTF14gik
",,,,
"iPTF14gjt
",,,,
"iPTF14gjv
",,,,
"iPTF14gqr
",,,,
"iPTF14grv
",,,,
"iPTF14gvb
",,,,
"iPTF14gyn
",,,,
"iPTF14hac
",,,,
"iPTF14hls
",,,,
"iPTF14hqg
",,,,
"iPTF14hvw
",,,,
"iPTF14igl
",,,,
"iPTF14igm
",,,,
"iPTF14ih
",,,,
"iPTF14ikn
",,,,
"iPTF14jfc
",,,,
"iPTF14jfy
",,,,
"iPTF14jgt
",,,,
SN2014ge,Ib,0.00189,181.214583,26.996278
"iPTF14oe
",,,,
"iPTF14tb
",,,,
"iPTF14to
",,,,
"iPTF14ur
",,,,
"iPTF14us
",,,,
"iPTF14uw
",,,,
"iPTF14va
",,,,
"iPTF14vh
",,,,
"iPTF14vs
",,,,
"iPTF14we
",,,,
"iPTF14x
",,,,
"iPTF14ym
",,,,
"iPTF14yx
",,,,
"iPTF15acp
",,,,
"iPTF15acr
",,,,
"iPTF15adv
",,,,
"iPTF15afv
",,,,
"iPTF15afw
",,,,
"iPTF15agj
",,,,
"iPTF15agp
",,,,
"iPTF15agq
",,,,
"iPTF15ags
",,,,
"iPTF15aiw
",,,,
"iPTF15ak
",,,,
"iPTF15akq
",,,,
"iPTF15alq
",,,,
"iPTF15asq
",,,,
"iPTF15axu
",,,,
"iPTF15axz
",,,,
"iPTF15aym
",,,,
"iPTF15ayo
",,,,
"iPTF15ayt
",,,,
"iPTF15ban
",,,,
"iPTF15bcm
",,,,
"iPTF15beu
",,,,
"iPTF15bky
",,,,
"iPTF15blp
",,,,
"iPTF15btp
",,,,
"iPTF15bxa
",,,,
"iPTF15bxb
",,,,
"iPTF15bxe
",,,,
"iPTF15bze
",,,,
"iPTF15cam
",,,,
"iPTF15cdy
",,,,
"iPTF15cfw
",,,,
"iPTF15cna
",,,,
"iPTF15cno
",,,,
"iPTF15cpq
",,,,
"iPTF15crj
",,,,
"iPTF15cyk
",,,,
"iPTF15cym
",,,,
"iPTF15cyq
",,,,
"iPTF15czf
",,,,
"iPTF15daw
",,,,
"iPTF15dda
",,,,
"iPTF15dff
",,,,
"iPTF15dh
",,,,
"iPTF15dhx
",,,,
"iPTF15dio
",,,,
"iPTF15dip
",,,,
"iPTF15dix
",,,,
"iPTF15dkm
",,,,
"iPTF15dld
",,,,
"iPTF15dlj
",,,,
"iPTF15dlk
",,,,
"iPTF15dmk
",,,,
"iPTF15dof
",,,,
"iPTF15dpa
",,,,
"iPTF15dqb
",,,,
"iPTF15dqg
",,,,
"iPTF15dqi
",,,,
"iPTF15dsr
",,,,
SN2015fn,Ic,0.0549,37.58355,37.23519
"iPTF15dtq
",,,,
"iPTF15dum
",,,,
"iPTF15dvg
",,,,
"iPTF15enr
",,,,
"iPTF15eoc
",,,,
"iPTF15eon
",,,,
"iPTF15eot
",,,,
"iPTF15eov
",,,,
