# SN2018cow magnitudes from Swift UVOT                                                        
# generated Sun Mar 12 15:58:20 CDT 2023 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.5(Bld44)_15Jul2021 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# UVM2           0.586836      0.0259339
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     58296.6804  14.346   0.052  20.131  11.085  16.348   0.789   5.000  0.0110     319.65     324.78
UVW2     58297.5326  14.411   0.060  19.334  11.085  15.410   0.857   5.000  0.0110     124.68     126.68
UVW2     58297.5467  14.598   0.071  19.090  11.085  12.962   0.846   3.000  0.0110      95.13      96.66
UVW2     58297.7977  14.383   0.058  19.535  11.085  15.812   0.839   5.000  0.0110     162.83     165.44
UVW2     58297.7990  14.423   0.092  16.768  11.085  15.228   1.293   5.000  0.0110       9.60       9.76
UVW2     58297.7998  14.590   0.065  19.320  10.064  13.056   0.778   3.000  0.0036      94.95      99.77
UVW2     58298.2064  14.447   0.065  19.014  11.085  14.894   0.888   5.000  0.0110      87.27      88.67
UVW2     58298.4002  14.504   0.053  20.441  11.085  14.140   0.689   5.000  0.0110     457.44     464.77
UVW2     58299.7283  14.833   0.061  20.425  11.085  10.445   0.584   3.000  0.0110     437.77     444.78
UVW2     58300.5986  15.094   0.074  19.240  11.085   8.210   0.563   3.000  0.0110     113.49     115.31
UVW2     58300.6561  15.059   0.063  20.160  11.085   8.477   0.495   3.000  0.0110     319.65     324.78
UVW2     58301.6449  15.279   0.072  19.552  11.085   6.926   0.456   3.000  0.0110     162.94     165.55
UVW2     58301.6477  15.298   0.066  19.983  11.085   6.805   0.414   3.000  0.0110     272.42     276.78
UVW2     58301.6593  15.312   0.088  18.801  11.085   6.716   0.546   3.000  0.0110      70.02      71.14
UVW2     58301.7880  15.327   0.073  19.526  11.085   6.625   0.447   3.000  0.0110     150.56     152.97
UVW2     58301.7960  15.394   0.064  20.321  11.085   6.231   0.368   3.000  0.0110     378.70     384.77
UVW2     58302.0786  15.453   0.065  20.234  11.085   5.899   0.352   3.000  0.0110     365.70    5915.70
UVW2     58302.4000  15.488   0.079  19.355  11.085   5.710   0.416   3.000  0.0110     123.31     125.29
UVW2     58303.2578  15.773   0.090  19.153  11.085   4.395   0.364   3.000  0.0110      99.26     100.85
UVW2     58303.7866  15.775   0.068  20.235  11.085   4.383   0.275   3.000  0.0110     339.33     344.77
UVW2     58304.2846  15.792   0.076  19.748  11.085   4.318   0.303   3.000  0.0110     189.61   17660.25
UVW2     58305.1992  15.816   0.067  20.292  11.085   4.222   0.260   3.000  0.0110     403.41    5904.99
UVW2     58305.2145  15.837   0.076  19.790  11.085   4.142   0.289   3.000  0.0110     204.43    6264.35
UVW2     58305.6397  15.816   0.075  19.836  11.085   4.224   0.291   3.000  0.0110     210.97     214.35
UVW2     58306.2791  16.022   0.076  19.934  11.085   3.494   0.243   3.000  0.0110     243.76    5772.85
UVW2     58306.7757  16.027   0.071  20.248  11.085   3.477   0.227   3.000  0.0110     332.45     337.77
UVW2     58307.1655  16.134   0.073  20.179  11.085   3.151   0.211   3.000  0.0110     322.60     327.77
UVW2     58307.7462  16.209   0.081  19.888  11.085   2.941   0.219   3.000  0.0110     216.45    5945.32
UVW2     58308.1609  16.325   0.074  20.272  11.085   2.643   0.181   3.000  0.0110     349.18     354.77
UVW2     58308.8118  16.245   0.083  19.836  11.085   2.844   0.218   3.000  0.0110     201.03    5875.39
UVW2     58309.2301  16.268   0.075  20.210  11.085   2.784   0.191   3.000  0.0110     323.60     328.78
UVW2     58310.2203  16.480   0.078  20.210  11.085   2.291   0.164   3.000  0.0110     325.56     330.78
UVW2     58311.1614  16.774   0.084  20.146  11.085   1.747   0.135   3.000  0.0110     320.59     325.72
UVW2     58311.7609  16.672   0.083  20.183  11.085   1.919   0.147   3.000  0.0110     296.02     300.77
UVW2     58312.4529  16.785   0.075  20.599  11.085   1.730   0.120   3.000  0.0110     502.51    5998.80
UVW2     58313.4155  16.731   0.070  20.806  11.085   1.819   0.118   3.000  0.0110     677.70   12793.99
UVW2     58314.7537  16.908   0.094  19.988  11.085   1.545   0.134   3.000  0.0110     243.87     247.78
UVW2     58316.5315  17.004   0.080  20.550  11.085   1.414   0.104   3.000  0.0110     480.09     487.79
UVW2     58318.9331  17.161   0.085  20.478  11.085   1.223   0.095   3.000  0.0110     441.70     448.77
UVW2     58320.2505  17.217   0.082  20.612  11.085   1.162   0.087   3.000  0.0110     532.25     540.78
UVW2     58322.2437  17.282   0.085  20.522  11.085   1.095   0.086   3.000  0.0110     490.91     498.78
UVW2     58323.9014  17.282   0.099  20.136  11.085   1.094   0.099   3.000  0.0110     301.94     306.78
UVW2     58324.2639  17.426   0.090  20.458  11.085   0.959   0.079   3.000  0.0110     466.08   17491.61
UVW2     58325.3649  17.375   0.087  20.516  11.085   1.004   0.081   3.000  0.0110     485.01     492.79
UVW2     58326.1727  17.443   0.096  20.316  11.085   0.944   0.083   3.000  0.0110     381.66     387.77
UVW2     58327.1579  17.465   0.088  20.531  11.085   0.925   0.075   3.000  0.0110     511.58     519.78
UVW2     58329.2169  17.572   0.092  20.510  11.085   0.838   0.071   3.000  0.0110     487.97     495.79
UVW2     58330.8754  17.578   0.096  20.385  11.085   0.834   0.074   3.000  0.0110     440.71     447.77
UVW2     58331.9388  17.589   0.093  20.400  11.085   0.825   0.071   3.000  0.0110     492.89     500.78
UVW2     58332.3656  17.752   0.100  20.396  11.085   0.710   0.066   3.000  0.0110     455.25   17450.05
UVW2     58333.4025  17.625   0.128  19.828  11.085   0.798   0.094   3.000  0.0110     206.47     209.78
UVW2     58335.3875  17.708   0.083  20.794  11.085   0.739   0.057   3.000  0.0110     806.13   34635.85
UVW2     58337.7152  17.798   0.083  20.896  11.085   0.680   0.052   3.000  0.0110     890.82   46917.05
UVW2     58339.9013  17.652   0.154  19.375  11.085   0.779   0.110   3.000  0.0110     141.50     143.77
UVW2     58341.2674  17.851   0.099  20.443  11.085   0.648   0.059   3.000  0.0110     528.09   96984.98
UVW2     58343.1551  18.107   0.141  19.912  11.085   0.512   0.066   3.000  0.0110     276.12   34647.95
UVW2     58345.5802  17.975   0.093  20.623  11.085   0.578   0.049   3.000  0.0110     742.97   63300.02
UVW2     58354.9199  18.032   0.068  21.583  11.085   0.548   0.034   3.000  0.0110    3026.95   82242.07
UVW2     58405.7194  18.085   0.074  21.254  11.085   0.522   0.036   3.000  0.0110    1911.98   45767.82
UVW2     58760.9921  18.039   0.109  20.387  11.085   0.545   0.055   3.000  0.0110     511.58     519.78
UVW2     58784.0340  18.040   0.123  20.132  11.085   0.544   0.062   3.000  0.0110     372.58   80077.41
#                                                                                           
UVM2     58288.4458  11.625   0.030  17.746  10.559 122.989   3.349   5.000  0.0110     133.34     135.47
UVM2     58288.5680  11.647   0.030  17.722  10.559 120.578   3.291   5.000  0.0110     127.80     129.85
UVM2     58289.2309  11.894   0.035  15.816  10.559  96.053   3.067   5.000  0.0110       9.61       9.77
UVM2     58289.2316  11.932   0.031  17.725   9.537  92.714   2.671   5.000  0.0036      75.93      79.78
UVM2     58289.2332  11.926   0.031  17.652  10.560  93.250   2.630   5.000  0.0110      99.10     100.69
UVM2     58290.4894  12.574   0.032  18.453  10.560  51.340   1.514   5.000  0.0110     275.49     279.91
UVM2     58290.7013  12.512   0.043  15.974  10.560  54.338   2.141   5.000  0.0110       9.60       9.76
UVM2     58290.7020  12.519   0.035  17.786   9.537  53.991   1.728   5.000  0.0036      75.94      79.77
UVM2     58290.7032  12.600   0.036  17.337  10.560  50.106   1.681   5.000  0.0110      49.41      50.20
UVM2     58291.7009  12.790   0.048  16.029  10.560  42.060   1.877   5.000  0.0110       9.60       9.76
UVM2     58291.7016  12.848   0.038  17.807   9.537  39.879   1.397   5.000  0.0036      75.91      79.76
UVM2     58291.7051  12.903   0.033  18.758  10.561  37.915   1.154   5.000  0.0110     435.41     442.39
UVM2     58292.2875  13.282   0.063  16.086  10.561  26.736   1.549   5.000  0.0110       9.60       9.76
UVM2     58292.2882  13.172   0.043  17.818   9.537  29.601   1.162   5.000  0.0036      75.92      79.77
UVM2     58292.2922  13.243   0.035  18.884  10.561  27.715   0.899   5.000  0.0110     510.25     518.43
UVM2     58294.5396  13.755   0.096  15.739  10.561  17.304   1.530   5.000  0.0110       6.29       6.39
UVM2     58294.6074  13.795   0.057  18.303  10.561  16.677   0.869   5.000  0.0110     167.95     170.65
UVM2     58294.6200  14.073   0.059  18.599  10.561  12.906   0.705   3.000  0.0110     267.25     271.53
UVM2     58295.6178  14.016   0.062  18.304  10.561  13.601   0.775   3.000  0.0110     163.92     166.54
UVM2     58296.6847  14.300   0.061  18.538  10.561  10.473   0.592   3.000  0.0110     237.97     241.79
UVM2     58297.8009  14.490   0.136  16.160  10.562   8.790   1.100   5.000  0.0110       9.60       9.76
UVM2     58297.8017  14.452   0.067  18.024   9.537   9.103   0.558   3.000  0.0036      94.94      99.77
UVM2     58298.1935  14.568   0.067  18.312  10.561   8.178   0.507   3.000  0.0110     159.80     162.36
UVM2     58298.3907  14.648   0.068  18.345  10.561   7.598   0.474   3.000  0.0110     167.70     170.39
UVM2     58298.4063  14.646   0.062  18.758  10.561   7.615   0.432   3.000  0.0110     340.99     346.46
UVM2     58299.7342  14.890   0.064  18.742  10.562   6.084   0.358   3.000  0.0110     328.35     333.61
UVM2     58300.6604  15.088   0.069  18.569  10.562   5.068   0.323   3.000  0.0110     238.18     242.00
UVM2     58301.8011  15.426   0.072  18.675  10.562   3.711   0.246   3.000  0.0110     284.67     289.23
UVM2     58302.0813  15.419   0.070  18.742  10.562   3.735   0.242   3.000  0.0110     322.14    5870.94
UVM2     58302.3838  15.559   0.075  18.650  10.562   3.283   0.227   3.000  0.0110     271.39     275.73
UVM2     58303.7910  15.842   0.085  18.554  10.562   2.530   0.197   3.000  0.0110     228.28     231.93
UVM2     58306.2627  16.031   0.095  18.436  10.562   2.126   0.186   3.000  0.0110     187.17    5855.05
UVM2     58306.7800  16.287   0.100  18.524  10.562   1.679   0.155   3.000  0.0110     215.09     218.54
UVM2     58307.1700  16.239   0.092  18.649  10.562   1.756   0.150   3.000  0.0110     266.74     271.01
UVM2     58308.1657  16.376   0.096  18.672  10.562   1.547   0.137   3.000  0.0110     276.07     280.49
UVM2     58309.2346  16.464   0.101  18.635  10.562   1.427   0.133   3.000  0.0110     261.41     265.60
UVM2     58310.2245  16.569   0.114  18.497  10.562   1.295   0.136   3.000  0.0110     204.94     208.22
UVM2     58310.7185  16.877   0.122  18.619  10.562   0.976   0.110   3.000  0.0110     254.68    6132.01
UVM2     58311.1658  16.894   0.122  18.644  10.562   0.960   0.107   3.000  0.0110     261.61     265.81
UVM2     58311.7651  17.004   0.128  18.640  10.562   0.868   0.103   3.000  0.0110     260.71     264.89
UVM2     58312.4565  17.002   0.115  18.822  10.562   0.869   0.092   3.000  0.0110     359.90    5832.88
UVM2     58313.4205  17.041   0.104  19.047  10.562   0.838   0.080   3.000  0.0110     556.37   12305.22
UVM2     58314.7568  17.495   0.211  18.271  10.562   0.552   0.107   3.000  0.0110     141.26     143.53
UVM2     58316.5377  17.656   0.168  18.760  10.562   0.476   0.074   3.000  0.0110     319.72     324.84
UVM2     58318.9390  17.685   0.169  18.780  10.562   0.463   0.072   3.000  0.0110     332.12     337.44
UVM2     58320.2575  17.934   0.188  18.842  10.562   0.368   0.064   3.000  0.0110     373.79     379.78
UVM2     58322.2501  17.789   0.180  18.777  10.562   0.421   0.070   3.000  0.0110     332.80     338.14
UVM2     58323.9056  17.982   0.232  18.577  10.562   0.353   0.075   3.000  0.0110     234.10     237.85
UVM2     58324.2672  18.242   0.239  18.783  10.562   0.277   0.061   3.000  0.0110     335.75   17434.98
UVM2     58325.3714  18.797   0.340  18.842  10.562   0.166   0.052   3.000  0.0110     372.72     378.69
UVM2     58326.1777    NULL    NULL  18.630  10.562   0.165   0.060   3.000  0.0110     254.25     258.32
UVM2     58327.1646  18.430   0.267  18.807  10.562   0.233   0.057   3.000  0.0110     355.71     361.41
UVM2     58329.2235    NULL    NULL  18.842  10.562   0.139   0.050   3.000  0.0110     375.19     381.20
UVM2     58330.8814    NULL    NULL  18.790  10.562   0.139   0.052   3.000  0.0110     338.99     344.43
UVM2     58331.9452  18.563   0.297  18.789  10.562   0.206   0.056   3.000  0.0110     339.94     345.39
UVM2     58332.3688    NULL    NULL  18.814  10.562   0.158   0.053   3.000  0.0110     356.89   17400.46
UVM2     58333.4054    NULL    NULL  18.326  10.562   0.172   0.075   3.000  0.0110     153.73     156.19
UVM2     58335.3905  18.855   0.319  18.994  10.562   0.158   0.046   3.000  0.0110     503.74   34526.00
UVM2     58337.7179    NULL    NULL  19.120  10.562   0.095   0.039   3.000  0.0110     650.29   46948.93
UVM2     58339.9034    NULL    NULL  18.216  10.562   0.081   0.073   3.000  0.0110     133.31     135.45
UVM2     58341.2713    NULL    NULL  18.879  10.562   0.045   0.043   3.000  0.0110     403.80   96643.84
UVM2     58343.1572    NULL    NULL  18.633  10.562   0.061   0.053   3.000  0.0110     260.75   34633.09
UVM2     58345.5823    NULL    NULL  19.148  10.562   0.071   0.037   3.000  0.0110     693.02   63307.95
UVM2     58354.9216    NULL    NULL  19.661  10.562   0.015   0.024   3.000  0.0110    3026.96   82225.27
UVM2     58405.7245    NULL    NULL  19.481  10.562  -0.003   0.026   3.000  0.0110    1650.98   45322.26
UVM2     58760.9991    NULL    NULL  18.803  10.562  -0.025   0.040   3.000  0.0110     396.49     402.84
UVM2     58784.0369    NULL    NULL  18.798  10.562  -0.003   0.042   3.000  0.0110     388.40   80018.98
#                                                                                           
UVW1     58288.4414  11.769   0.029  18.249  11.145 185.520   4.961  5.0  0.0110      70.64      71.77
UVW1     58288.5642  11.826   0.029  17.990  11.146 176.116   4.738  5.0  0.0110      59.80      60.76
UVW1     58289.2230  12.048   0.030  18.392  10.126 143.517   3.946  5.0  0.0036      75.92      79.77
UVW1     58291.5574  12.916   0.042  19.272  11.145  64.508   2.475  5.0  0.0110     142.48     144.76
UVW1     58291.6930  13.001   0.034  18.913  10.125  59.665   1.854  5.0  0.0036      75.91      79.76
UVW1     58292.2796  13.267   0.036  18.636  10.126  46.675   1.554  5.0  0.0036      75.91      79.76
UVW1     58294.6097  13.911   0.048  19.580  11.145  25.800   1.143  5.0  0.0110     178.89     181.76
UVW1     58295.5486  13.962   0.046  20.199  11.145  24.625   1.044  5.0  0.0110     364.89     370.74
UVW1     58295.6096  14.150   0.050  19.950  11.145  20.702   0.944  5.0  0.0110     253.12     257.18
UVW1     58296.6755  14.345   0.058  19.551  11.145  17.296   0.926  3.0  0.0110     159.21     161.76
UVW1     58299.5199  14.744   0.061  19.484  11.146  11.982   0.670  3.0  0.0110     158.72     161.27
UVW1     58300.6512  14.937   0.062  19.537  11.146  10.025   0.575  3.0  0.0110     159.21     161.76
UVW1     58301.7903  15.255   0.063  19.715  11.146   7.485   0.437  3.0  0.0110     188.75     191.77
UVW1     58302.0758  15.329   0.065  19.558  11.146   6.990   0.416  3.0  0.0110     182.61    5848.21
UVW1     58303.2076  15.496   0.060  20.190  11.146   5.992   0.328  3.0  0.0110     354.73    6121.98
UVW1     58305.6356  15.688   0.071  19.620  11.145   5.020   0.330  3.0  0.0110     156.26     158.76
UVW1     58306.7706  15.903   0.074  19.675  11.145   4.118   0.280  3.0  0.0110     166.10     168.76
UVW1     58307.1605  15.981   0.076  19.601  11.146   3.835   0.268  3.0  0.0110     161.19     163.77
UVW1     58308.1556  16.083   0.076  19.666  11.146   3.488   0.245  3.0  0.0110     173.98     176.77
UVW1     58309.2252  16.040   0.077  19.673  11.145   3.629   0.257  3.0  0.0110     162.17     164.77
UVW1     58310.2154  16.211   0.080  19.648  11.145   3.101   0.230  3.0  0.0110     162.17     164.77
UVW1     58310.7014  16.487   0.098  19.374  11.145   2.406   0.217  3.0  0.0110     115.05     116.89
UVW1     58311.1565  16.592   0.091  19.539  11.146   2.184   0.183  3.0  0.0110     160.22     162.79
UVW1     58314.8196  16.776   0.084  19.962  11.145   1.844   0.143  3.0  0.0110     233.78   12154.18
UVW1     58315.6633  16.813   0.113  19.297  11.145   1.781   0.186  3.0  0.0110     107.77     109.50
UVW1     58315.6719  16.825   0.151  18.721  11.145   1.763   0.245  3.0  0.0110      54.73      55.61
UVW1     58318.9264  16.979   0.092  19.922  11.145   1.529   0.129  3.0  0.0110     221.22     224.76
UVW1     58319.5901  17.138   0.069  20.737  11.145   1.320   0.084  3.0  0.0110     678.21   45748.67
UVW1     58319.6040  17.090   0.086  20.141  11.145   1.380   0.110  3.0  0.0110     292.16   45868.77
UVW1     58320.2426  17.071   0.089  19.901  11.146   1.405   0.116  3.0  0.0110     265.51     269.77
UVW1     58322.2363  17.155   0.094  19.885  11.146   1.300   0.113  3.0  0.0110     244.85     248.77
UVW1     58323.8968  17.143   0.113  19.496  11.146   1.315   0.137  3.0  0.0110     150.35     152.76
UVW1     58324.2603  17.190   0.098  19.760  11.146   1.259   0.114  3.0  0.0110     232.80   17383.10
UVW1     58325.3576  17.382   0.103  19.848  11.146   1.055   0.100  3.0  0.0110     241.89     245.77
UVW1     58326.1669  17.439   0.114  19.777  11.145   1.001   0.105  3.0  0.0110     190.71     193.77
UVW1     58327.1502  17.441   0.104  19.840  11.146   0.999   0.095  3.0  0.0110     255.66     259.76
UVW1     58328.2440  17.568   0.243  18.308  11.148   0.889   0.199  3.0  0.0110      46.12   17251.03
UVW1     58329.2095  17.497   0.107  19.851  11.146   0.948   0.094  3.0  0.0110     243.86     247.77
#                                                                                           
U        58288.4420  12.526   0.029  18.211  12.047 211.589   5.652   5.000  0.0110      35.19      35.76
U        58288.5648  12.541   0.029  18.055  12.047 208.741   5.596   5.000  0.0110      29.31      29.78
U        58289.2240  12.921   0.031  17.069  12.055 147.109   4.232   5.000  0.0110       9.71       9.86
U        58289.2247  12.856   0.030  19.125  11.028 156.191   4.264   5.000  0.0036      75.93      79.78
U        58290.6944  13.386   0.034  17.505  12.048  95.811   3.000   5.000  0.0110       9.61       9.76
U        58290.6951  13.407   0.031  19.540  11.026  93.973   2.679   5.000  0.0036      75.94      79.77
U        58291.6940  13.670   0.037  17.597  12.049  73.795   2.502   5.000  0.0110       9.61       9.76
U        58291.6947  13.677   0.032  19.572  11.026  73.293   2.169   5.000  0.0036      75.93      79.78
U        58292.0810  13.782   0.042  19.615  12.054  66.549   2.559   5.000  0.0110     170.13     172.85
U        58292.2806  13.852   0.039  17.581  12.052  62.414   2.260   5.000  0.0110       9.59       9.74
U        58292.2813  13.808   0.033  19.476  11.027  64.979   1.972   5.000  0.0036      75.93      79.78
U        58293.8126  14.189   0.044  19.728  12.049  45.738   1.848   5.000  0.0110     109.02     110.77
U        58294.6113  14.420   0.046  19.619  12.050  36.983   1.573   5.000  0.0110      89.34      90.77
U        58295.6129  14.561   0.050  19.179  12.050  32.480   1.498   5.000  0.0110      49.00      49.78
U        58296.5383  14.686   0.046  20.278  12.050  28.958   1.227   5.000  0.0110     216.43     219.90
U        58296.6731  14.663   0.046  20.237  12.050  29.555   1.252   5.000  0.0110     201.45     204.68
U        58296.6770  14.712   0.050  19.572  12.050  28.274   1.301   5.000  0.0110      79.49      80.76
U        58298.3954  14.827   0.050  19.842  12.050  25.412   1.169   5.000  0.0110     113.95     115.78
U        58299.7237  14.979   0.052  19.831  12.050  22.104   1.067   5.000  0.0110     109.02     110.77
U        58300.5824  15.256   0.060  19.826  12.057  17.130   0.943   3.000  0.0110     166.96     169.63
U        58300.6490  15.271   0.060  19.882  12.056  16.883   0.926   3.000  0.0110     176.97     179.80
U        58300.6527  15.148   0.058  19.613  12.050  18.920   1.004   5.000  0.0110      79.50      80.77
U        58301.7920  15.488   0.065  19.767  12.050  13.833   0.832   3.000  0.0110      94.28      95.79
U        58302.0767  15.495   0.066  19.419  12.058  13.736   0.837   3.000  0.0110      91.08    5794.25
U        58303.7830  15.705   0.069  19.716  12.050  11.324   0.717   3.000  0.0110      84.43      85.78
U        58304.2694  15.806   0.058  20.486  12.054  10.318   0.553   3.000  0.0110     376.90   17411.74
U        58305.6370  15.854   0.072  19.649  12.050   9.870   0.652   3.000  0.0110      77.52      78.76
U        58306.7721  16.027   0.073  19.717  12.050   8.419   0.567   3.000  0.0110      83.45      84.79
U        58307.1620  16.040   0.074  19.687  12.050   8.314   0.565   3.000  0.0110      80.49      81.78
U        58308.1572  16.194   0.075  19.745  12.051   7.219   0.497   3.000  0.0110      87.37      88.77
U        58308.7973  16.222   0.060  20.681  12.050   7.033   0.391   3.000  0.0110     343.63    6234.69
U        58309.2267  16.353   0.079  19.692  12.051   6.235   0.455   3.000  0.0110      80.50      81.79
U        58310.2168  16.320   0.078  19.701  12.051   6.428   0.464   3.000  0.0110      81.47      82.78
U        58311.1580  16.530   0.083  19.690  12.051   5.296   0.405   3.000  0.0110      79.50      80.77
U        58311.7577  16.636   0.088  19.637  12.051   4.805   0.388   3.000  0.0110      73.58      74.76
U        58312.4504  16.633   0.076  20.034  12.050   4.816   0.335   3.000  0.0110     125.54    5905.09
U        58313.4127  16.746   0.072  20.225  12.051   4.341   0.289   3.000  0.0110     168.86   12864.63
U        58314.8205  16.785   0.087  19.759  12.050   4.187   0.337   3.000  0.0110      85.50   12055.49
U        58316.5264  16.877   0.081  19.967  12.051   3.849   0.288   3.000  0.0110     119.86     121.78
U        58318.9284  17.115   0.089  19.935  12.051   3.091   0.254   3.000  0.0110     110.01     111.77
U        58320.2449  17.196   0.087  19.964  12.053   2.867   0.230   3.000  0.0110     132.65     134.78
U        58322.2386  17.325   0.092  19.965  12.052   2.548   0.217   3.000  0.0110     122.81     124.78
U        58323.8982  17.279   0.109  19.554  12.053   2.658   0.266   3.000  0.0110      75.57      76.78
U        58324.2614  17.545   0.107  19.629  12.059   2.080   0.205   3.000  0.0110     115.69   17321.18
U        58325.3597  17.428   0.097  19.892  12.053   2.317   0.207   3.000  0.0110     120.83     122.76
U        58326.1687  17.414   0.104  19.821  12.051   2.346   0.224   3.000  0.0110      95.25      96.78
U        58327.1525  17.439   0.096  19.864  12.054   2.293   0.203   3.000  0.0110     127.73     129.78
U        58329.2117  17.679   0.107  19.840  12.054   1.838   0.181   3.000  0.0110     121.83     123.78
U        58330.8707  17.552   0.109  19.621  12.058   2.066   0.207   3.000  0.0110     110.01     111.77
U        58331.9336  17.537   0.104  19.699  12.058   2.095   0.200   3.000  0.0110     122.80     124.77
