# SN2016hpw magnitudes from Swift UVOT                                                        
# generated Thu Mar 20 01:17:38 CDT 2025 using version 2025.0                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.7(Bld46)_24Oct2022 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 5 arcsec source aperture was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on 2020 data)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the CALDB 20200925.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
# #                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V          0.088   0.189
# B          0.138   0.224
# U          0.423   0.138
# UVW1       0.299   0.044
# UVM2       0.133   0.014
# UVW2       0.250   0.027
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2            57695.0407418744    NULL NULL  19.385  11.089   0.074   0.044   3.000  0.0110     314.73     319.78
UVW2            57696.8679548679  19.666  0.3  19.706  11.089   0.122   0.036   3.000  0.0110     629.25  109072.98
UVW2            57701.6611678139  19.297  0.3  19.619  11.088   0.171   0.042   3.000  0.0110     494.63   18562.95
UVW2            57704.0474382509  19.500  0.3  19.615  11.089   0.142   0.041   3.000  0.0110     504.45    5957.20
UVW2            57705.8777409378  19.221  0.2  19.658  11.088   0.184   0.041   3.000  0.0110     555.60  126636.81
UVW2            57714.7749540326    NULL NULL  19.126  11.089   0.081   0.054   3.000  0.0110     197.38   34525.63
UVW2            57719.6622002558    NULL NULL  19.712  11.089   0.042   0.032   3.000  0.0110     674.53   28168.69
UVW2            57729.9920634921    NULL NULL  19.356  11.089   0.001   0.039   3.000  0.0110     300.94     305.77
UVW2            57730.6026477986    NULL NULL  19.368  11.089  -0.009   0.038   3.000  0.0110     308.93     313.88
UVW2            57734.0794738848    NULL NULL  19.725  11.089   0.021   0.031   3.000  0.0110     740.69    6016.59
#                                                                                           
UVM2            57695.0495917061    NULL NULL  19.895  10.556   0.012   0.016   3.000  0.0110    1016.15    1032.44
UVM2            57696.8708992144    NULL NULL  19.884  10.556   0.017   0.017   3.000  0.0110     977.08  108950.35
UVM2            57701.6656345502    NULL NULL  19.804  10.556   0.051   0.020   3.000  0.0110     787.71   18660.09
UVM2            57704.0520713748    NULL NULL  19.805  10.556  -0.002   0.016   3.000  0.0110     834.66    6123.92
UVM2            57705.8830120298    NULL NULL  19.829  10.556   0.026   0.018   3.000  0.0110     841.01  127137.39
UVM2            57714.7768528056    NULL NULL  19.314  10.556   0.028   0.026   3.000  0.0110     329.46   34601.79
