# SN2019np magnitudes from Swift UVOT                                                        
# generated Fri Nov 4 15:11:04 CDT 2022 using version 2022.18                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.5(Bld44)_15Jul2021 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V              0.225316       0.195464
# B               1.01255       0.361258
# U              0.253262       0.191997
# UVW1           0.127184      0.0427573
# UVM2          0.0817937      0.0114746
# UVW2          0.0957955      0.0211303
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     58493.6948  19.670   0.315  19.784  11.086   0.121   0.035  3.0  0.0110     314.73     319.78
UVW2     58494.4677  19.729   0.255  20.081  11.086   0.115   0.027  3.0  0.0110     641.80   53208.46
UVW2     58495.7331  19.181   0.183  20.071  11.086   0.190   0.032  3.0  0.0110     623.13   40314.66
UVW2     58497.9206  18.083   0.115  19.993  11.086   0.524   0.055  3.0  0.0110     494.56    6090.48
UVW2     58499.6832  17.151   0.084  19.977  11.086   1.235   0.096  3.0  0.0110     503.16   34507.70
UVW2     58501.8753  16.521   0.073  19.998  11.086   2.205   0.148  3.0  0.0110     514.30   11671.60
UVW2     58502.4117  16.360   0.069  20.069  11.086   2.559   0.162  3.0  0.0110     638.93   57253.18
UVW2     58503.2297  16.241   0.070  19.974  11.086   2.854   0.184  3.0  0.0110     497.58    5817.88
UVW2     58507.8481  15.950   0.076  19.605  11.086   3.732   0.260  3.0  0.0110     237.96     241.78
UVW2     58509.9017  16.008   0.072  19.796  11.086   3.537   0.235  3.0  0.0110     331.46     336.77
UVW2     58511.0260  16.062   0.073  19.789  11.086   3.366   0.225  3.0  0.0110     331.46     336.77
UVW2     58522.7814  17.269   0.104  19.682  11.086   1.108   0.106  3.0  0.0110     269.46     273.78
UVW2     58525.6536  17.679   0.138  19.476  11.086   0.759   0.096  3.0  0.0110     191.70     194.78
UVW2     58528.2032  17.850   0.124  19.750  11.086   0.649   0.074  3.0  0.0110     302.71   27632.13
UVW2     58531.5587  18.305   0.157  19.699  11.086   0.427   0.062  3.0  0.0110     278.11   13030.73
UVW2     58537.3637  18.914   0.166  20.014  11.086   0.243   0.037  3.0  0.0110     531.04    5466.54
UVW2     58540.8866  18.907   0.167  20.006  11.086   0.245   0.038  3.0  0.0110     518.24    5134.12
UVW2     58543.2104  19.101   0.200  19.919  11.086   0.205   0.038  3.0  0.0110     425.73   30369.20
#                                                                                           
UVM2     58493.7078    NULL    NULL  20.299  10.556   0.001   0.011  3.0  0.0110    1725.25    1752.90
UVM2     58494.4699    NULL    NULL  20.136  10.556  -0.004   0.012  3.0  0.0110    1108.88   53321.13
UVM2     58495.7359    NULL    NULL  20.103  10.556   0.019   0.014  3.0  0.0110    1036.03   40476.69
UVM2     58497.8897    NULL    NULL  19.234  10.556   0.050   0.029  3.0  0.0110     214.59     218.03
UVM2     58499.6878  18.841   0.162  20.008  10.556   0.160   0.024  3.0  0.0110     825.72   34630.13
