# SN2024ggi magnitudes from Swift UVOT                                                        
# generated Wed Aug 7 09:31:36 EDT 2024 using version 2023.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.7(Bld46)_24Oct2022 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V               1.73764       0.119586
# B               3.30695       0.206335
# U               1.65164       0.108246
# UVW1           0.529920      0.0346331
# UVM2           0.218610      0.0163343
# UVW2           0.385395      0.0234254
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     59994.6405    NULL    NULL  20.064  11.091  -0.078   0.020   3.000      0.0110322    1327.82   27947.63
UVW2     60001.7298    NULL    NULL  20.103  11.091  -0.061   0.021   3.000      0.0110322    1472.74   17898.30
UVW2     60411.5944  15.270   0.067  19.300  11.091   6.982   0.430   3.000      0.0110322     314.73     319.78
UVW2     60412.0158  12.445   0.040  19.345  11.090  94.229   3.472   5.000      0.0110322     744.99   15736.58
UVW2     60412.2029  11.779   0.040  18.698  11.089 173.924   6.337   5.000      0.0110322     414.81    5871.75
UVW2     60412.6972    NULL    NULL  17.885  11.087    NULL    NULL   5.000      0.0110322     314.73     319.78
UVW2     60413.1590    NULL    NULL  17.583  11.087    NULL    NULL   5.000      0.0110322     314.72     319.77
UVW2     60414.6278    NULL    NULL  17.205  11.087    NULL    NULL   5.000      0.0110322     123.47     125.44
UVW2     60414.7491    NULL    NULL  17.792  11.087    NULL    NULL   5.000      0.0110322     433.78     440.73
UVW2     60463.3721  17.699   0.143  19.159  11.092   0.746   0.098   3.000      0.0110322     254.70     258.78
UVW2     60469.5561  17.750   0.151  19.107  11.092   0.711   0.099   3.000      0.0110322     238.94     242.77
UVW2     60469.6232  17.642   0.187  18.695  11.092   0.786   0.135   3.000      0.0110322     120.84     122.77
#                                                                                           
UVM2     59994.6431    NULL    NULL  19.669  10.558  -0.038   0.018   3.000      0.0110322     937.73   27960.04
UVM2     60001.7362    NULL    NULL  19.724  10.559  -0.033   0.018   3.000      0.0110322    1081.66   17629.04
UVM2     60411.5990  15.223   0.066  19.022  10.558   4.473   0.272   3.000      0.0110322     298.61     303.39
UVM2     60411.9296  13.001   0.052  17.196  10.558  34.642   1.648   5.000      0.0110322      30.54      31.02
UVM2     60412.1764  11.908   0.040  18.815  10.558  94.832   3.491   5.000      0.0110322     467.96     475.46
