# SN2009ip magnitudes from Swift UVOT                                                        
# generated Fri Oct 2 21:26:56 CDT 2015 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel4.2(Bld31)_25Nov2013 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
# Original reference for Swift observations:                                        
# Pastorello, A., et al 2013, ApJ ,767, 1
# Margutti, R., et al. 2013arXiv1306.0038M#                                                                                    
# If necessary, the data have been reanalyzed with the revised zeropoints             
# and sensitivity corrections of Breeveld et al. 2011.                                
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V              0.247999      0.0850889
# B              0.440644       0.126367
# U              0.148791      0.0647553
# UVW1          0.0220830      0.0175512
# UVM2         0.00626645     0.00733659
# UVW2          0.0376808     0.00871855
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     56206.1258  12.140   0.040  19.335  11.085 124.728   4.557  5.0  0.0110     238.94     242.77
UVW2     56206.3327  12.189   0.040  19.680  11.085 119.259   4.352  5.0  0.0110     312.61   23038.26
UVW2     56207.4381  12.312   0.040  19.739  11.085 106.457   3.896  5.0  0.0110     322.92   17422.61
UVW2     56208.4402  12.450   0.040  19.840  11.085  93.767   3.445  5.0  0.0110     323.42   17422.16
UVW2     56208.6714  12.450   0.040  19.827  11.085  93.795   3.446  5.0  0.0110     316.70     321.78
UVW2     56210.0629  12.647   0.040  19.560  11.085  78.187   2.910  5.0  0.0110     217.29     220.77
UVW2     56210.3384  12.706   0.040  19.888  11.085  74.032   2.749  5.0  0.0110     296.08   34773.44
UVW2     56212.1997  12.799   0.041  19.570  11.086  67.980   2.552  5.0  0.0110     217.29     220.77
UVW2     56212.3804  12.828   0.040  19.997  11.085  66.210   2.469  5.0  0.0110     333.30   17424.58
UVW2     56214.1379  12.932   0.041  19.862  11.085  60.169   2.264  5.0  0.0110     291.12     295.78
UVW2     56214.2527  12.973   0.041  19.508  11.085  57.939   2.214  5.0  0.0110     165.86    6258.92
UVW2     56216.3879  13.471   0.042  20.331  11.085  36.599   1.424  5.0  0.0110     426.07   16614.89
UVW2     56218.8281  14.225   0.051  19.905  11.086  18.274   0.854  5.0  0.0110     218.27     221.77
UVW2     56220.4712  14.599   0.053  20.480  11.085  12.955   0.631  5.0  0.0110     422.88   17342.18
UVW2     56220.5491  14.572   0.058  19.767  11.086  13.280   0.708  5.0  0.0110     192.68     195.77
UVW2     56222.2861  14.866   0.062  20.083  11.086  10.128   0.579  5.0  0.0110     270.44     274.77
UVW2     56222.4973  14.844   0.061  20.208  11.085  10.339   0.577  5.0  0.0110     295.39   11505.80
UVW2     56224.4898  15.253   0.076  19.920  11.086   7.094   0.499  3.0  0.0110     223.20     226.78
UVW2     56224.6406  15.287   0.075  20.342  11.085   6.871   0.472  3.0  0.0110     319.41   11942.94
UVW2     56226.2312  15.598   0.077  20.151  11.085   5.161   0.368  3.0  0.0110     263.55     267.77
UVW2     56226.5103  15.674   0.076  20.429  11.085   4.812   0.336  3.0  0.0110     358.47   12134.72
UVW2     56228.3758  15.970   0.094  19.490  11.085   3.663   0.316  3.0  0.0110     105.96     107.66
UVW2     56228.7082  16.207   0.086  20.044  11.085   2.946   0.232  3.0  0.0110     211.38     214.77
UVW2     56230.3719  16.391   0.088  20.015  11.086   2.488   0.202  3.0  0.0110     214.33     217.77
UVW2     56232.8549  16.605   0.090  20.104  11.085   2.042   0.169  3.0  0.0110     232.05     235.77
UVW2     56234.2126  16.629   0.093  19.959  11.086   1.996   0.171  3.0  0.0110     204.06  133214.27
UVW2     56233.6846  16.627   0.079  20.687  11.085   2.001   0.146  3.0  0.0110     574.71   29301.32
UVW2     56234.1623  16.598   0.074  21.212  11.085   2.055   0.139  3.0  0.0110    1482.31  109348.55
UVW2     56238.0828  16.834   0.084  20.490  11.086   1.653   0.127  3.0  0.0110     452.31    5881.29
UVW2     56240.0563  17.100   0.088  20.490  11.086   1.294   0.105  3.0  0.0110     432.84     439.77
UVW2     56242.2922  17.488   0.091  20.579  11.086   0.905   0.076  3.0  0.0110     540.84    5985.54
UVW2     56246.9093  18.158   0.109  20.560  11.086   0.489   0.049  3.0  0.0110     506.39    5095.93
UVW2     56248.0451  18.023   0.106  20.529  11.086   0.553   0.054  3.0  0.0110     494.72    7041.86
UVW2     56250.0435  18.319   0.117  20.509  11.086   0.421   0.045  3.0  0.0110     491.69    5997.77
UVW2     56252.5883  18.695   0.135  20.552  11.086   0.298   0.037  3.0  0.0110     467.06    4783.31
UVW2     56254.0869  18.833   0.123  20.799  11.086   0.262   0.030  3.0  0.0110     730.63   11848.97
UVW2     56256.6646  19.024   0.168  20.396  11.086   0.220   0.034  3.0  0.0110     380.80    5250.95
UVW2     56258.5296  19.227   0.148  20.780  11.086   0.182   0.025  3.0  0.0110     676.71    6162.75
UVW2     56260.3346  19.488   0.161  20.849  11.086   0.143   0.021  3.0  0.0110     742.60    5906.97
UVW2     56262.2043  19.428   0.155  20.854  11.086   0.152   0.022  3.0  0.0110     788.91    6114.21
UVW2     56264.6070  19.410   0.160  20.777  11.086   0.154   0.023  3.0  0.0110     711.15    5866.26
UVW2     56266.1449  19.664   0.177  20.825  11.086   0.122   0.020  3.0  0.0110     752.50    5934.01
UVW2     56268.6592  19.577   0.171  20.814  11.086   0.132   0.021  3.0  0.0110     739.47   12236.88
UVW2     56270.3501  19.966   0.217  20.780  11.086   0.092   0.018  3.0  0.0110     686.55    6109.73
UVW2     56272.2566  19.788   0.194  20.787  11.086   0.109   0.019  3.0  0.0110     727.66   12420.10
UVW2     56274.5569  20.199   0.241  20.815  11.086   0.075   0.017  3.0  0.0110     814.27   75372.37
UVW2     56276.2282  20.067   0.223  20.816  11.086   0.084   0.017  3.0  0.0110     788.91    6113.26
UVW2     56278.3982    NULL    NULL  20.214  11.086   0.038   0.022  3.0  0.0110     318.67     323.77
UVW2     56280.3082  20.260   0.226  20.961  11.086   0.070   0.015  3.0  0.0110    1058.58   17224.83
UVW2     56282.1460  20.658   0.333  20.798  11.086   0.049   0.015  3.0  0.0110     753.26   24445.16
UVW2     56284.2411  20.589   0.289  20.924  11.086   0.052   0.014  3.0  0.0110    1026.66   17985.60
UVW2     56286.0773    NULL    NULL  20.754  11.086   0.035   0.014  3.0  0.0110     764.09   11015.51
UVW2     56288.9162    NULL    NULL  20.617  11.087   0.049   0.017  3.0  0.0110     708.51    5957.12
UVW2     56290.2583    NULL    NULL  20.716  11.086   0.042   0.015  3.0  0.0110     730.84    5995.21
UVW2     56292.4590    NULL    NULL  20.737  11.086   0.044   0.015  3.0  0.0110     735.78    6224.17
UVW2     56294.4668  20.645   0.260  21.112  11.086   0.049   0.012  3.0  0.0110    1545.35   17348.38
UVW2     56389.7924    NULL    NULL  19.698  11.086  -0.009   0.022  3.0  0.0110     153.32     155.77
UVW2     56516.3068    NULL    NULL  19.728  11.085  -0.011   0.019  3.0  0.0110     145.44     147.77
UVW2     56521.9912    NULL    NULL  20.379  11.085   0.009   0.015  3.0  0.0110     316.65     321.72
#                                                                                           
UVM2     55084.6858  20.808   0.295  21.071  10.555   0.026   0.007  3.0  0.0110    2214.09   40620.22
UVM2     56176.6416  17.744   0.092  20.540  10.555   0.439   0.037  3.0  0.0110     750.45    6129.27
UVM2     56183.4432  18.950   0.136  20.640  10.555   0.144   0.018  3.0  0.0110     871.50    6216.65
UVM2     56192.7422  20.263   0.248  20.783  10.555   0.043   0.010  3.0  0.0110    1183.51    6326.24
UVM2     56196.3477  12.743   0.040  20.694  10.555  43.916   1.626  5.0  0.0110    2151.66   18402.05
UVM2     56198.4793  12.278   0.040  20.216  10.555  67.409   2.476  5.0  0.0110    1057.53   74492.61
UVM2     56199.6566  12.135   0.043  17.215  10.555  76.939   3.042  5.0  0.0110      23.87      24.25
UVM2     56200.9905  12.065   0.040  19.541  10.555  82.001   3.028  5.0  0.0110     314.13     319.16
UVM2     56201.9905  12.091   0.040  19.443  10.555  80.100   2.962  5.0  0.0110     316.48     321.55
UVM2     56202.2605  12.109   0.040  19.473  10.555  78.759   2.912  5.0  0.0110     339.55     344.99
UVM2     56203.0654  12.106   0.040  19.492  10.555  79.024   2.921  5.0  0.0110     339.28     344.71
UVM2     56204.0586  12.029   0.040  19.393  10.555  84.824   3.129  5.0  0.0110     313.95     318.98
UVM2     56206.1296  12.011   0.040  19.326  10.555  86.247   3.182  5.0  0.0110     290.81     295.47
UVM2     56208.6770  12.255   0.040  19.915  10.555  68.890   2.549  5.0  0.0110     489.89     497.74
UVM2     56210.0668  12.438   0.041  19.621  10.555  58.198   2.187  5.0  0.0110     336.05     341.44
UVM2     56212.2036  12.553   0.041  19.637  10.555  52.318   1.982  5.0  0.0110     335.19     340.56
UVM2     56214.1431  12.679   0.041  19.890  10.555  46.589   1.768  5.0  0.0110     459.67     467.03
UVM2     56216.4051  13.166   0.057  17.157  10.555  29.745   1.550  5.0  0.0110      18.71   11602.61
UVM2     56218.8320  13.851   0.051  19.931  10.555  15.832   0.739  5.0  0.0110     343.80     349.31
UVM2     56220.5525  14.189   0.058  19.759  10.555  11.599   0.618  5.0  0.0110     292.81     297.50
UVM2     56222.2908  14.511   0.063  20.030  10.555   8.626   0.499  3.0  0.0110     390.02     396.27
UVM2     56222.4823  14.714   0.069  19.271  10.555   7.148   0.456  3.0  0.0110     167.75   11703.42
UVM2     56224.4938  14.847   0.065  19.944  10.555   6.327   0.377  3.0  0.0110     352.04     357.68
UVM2     56226.2358  15.207   0.066  20.119  10.555   4.541   0.275  3.0  0.0110     405.36     411.86
UVM2     56226.4939  15.299   0.067  19.933  10.555   4.172   0.259  3.0  0.0110     354.83   12340.48
UVM2     56228.7120  15.731   0.072  20.015  10.555   2.804   0.185  3.0  0.0110     332.83     338.16
UVM2     56230.3758  15.943   0.073  20.025  10.555   2.305   0.156  3.0  0.0110     344.66     350.18
UVM2     56232.8590  16.310   0.078  20.088  10.555   1.645   0.118  3.0  0.0110     356.35     362.06
UVM2     56234.2140  16.319   0.082  19.837  10.555   1.630   0.123  3.0  0.0110     293.74  133309.53
UVM2     56234.4121  16.276   0.066  20.627  10.555   1.697   0.103  3.0  0.0110    1086.60   64630.19
UVM2     56238.0869  16.381   0.070  20.491  10.555   1.541   0.100  3.0  0.0110     692.15    5990.75
UVM2     56240.0627  16.655   0.079  20.220  10.555   1.196   0.087  3.0  0.0110     470.94     478.49
UVM2     56242.2970  17.039   0.076  20.545  10.555   0.840   0.059  3.0  0.0110     830.23    6168.44
UVM2     56244.4347  17.365   0.086  20.411  10.555   0.622   0.049  3.0  0.0110     644.50    5406.04
UVM2     56246.9140  17.560   0.086  20.554  10.555   0.520   0.041  3.0  0.0110     802.80    5376.62
UVM2     56248.0495  17.653   0.089  20.500  10.555   0.478   0.039  3.0  0.0110     762.96    7167.96
UVM2     56250.0477  17.933   0.099  20.428  10.555   0.369   0.034  3.0  0.0110     722.84    6044.09
UVM2     56252.5923  18.413   0.116  20.511  10.555   0.237   0.025  3.0  0.0110     744.93    4697.47
UVM2     56254.0900  18.479   0.102  20.712  10.555   0.223   0.021  3.0  0.0110    1174.85   12044.57
UVM2     56256.6990  18.671   0.145  20.335  10.555   0.187   0.025  3.0  0.0110     530.85     539.36
UVM2     56258.5355  18.883   0.125  20.690  10.555   0.154   0.018  3.0  0.0110    1031.25    6342.66
UVM2     56260.3413  18.739   0.113  20.759  10.555   0.176   0.018  3.0  0.0110    1162.40    6191.62
UVM2     56262.2110  19.056   0.130  20.739  10.555   0.131   0.016  3.0  0.0110    1164.02    6256.92
UVM2     56264.6135  19.000   0.128  20.710  10.555   0.138   0.016  3.0  0.0110    1131.75    5959.18
UVM2     56266.1513  19.306   0.148  20.721  10.555   0.104   0.014  3.0  0.0110    1118.30    6023.62
UVM2     56268.6642  19.497   0.162  20.722  10.555   0.087   0.013  3.0  0.0110    1165.70   12070.73
UVM2     56270.3560  19.774   0.200  20.659  10.555   0.068   0.012  3.0  0.0110    1023.06    6280.43
UVM2     56272.2607  19.529   0.167  20.697  10.555   0.085   0.013  3.0  0.0110    1148.34   12441.07
UVM2     56274.5621  19.798   0.191  20.716  10.555   0.066   0.012  3.0  0.0110    1266.76   75669.12
UVM2     56276.2351  20.057   0.226  20.713  10.555   0.052   0.011  3.0  0.0110    1226.37    6288.16
UVM2     56278.4033  19.606   0.276  20.049  10.555   0.079   0.020  3.0  0.0110     390.69     396.95
UVM2     56280.3152  20.108   0.279  20.489  10.555   0.050   0.013  3.0  0.0110     731.23   17047.08
UVM2     56282.1497  19.490   0.235  20.213  10.555   0.088   0.019  3.0  0.0110     458.31   24651.10
UVM2     56284.2434  20.133   0.295  20.436  10.555   0.049   0.013  3.0  0.0110     673.60   17941.29
UVM2     56286.0802  19.812   0.201  20.670  10.555   0.065   0.012  3.0  0.0110    1099.02   10871.40
UVM2     56288.9223  20.121   0.250  20.631  10.555   0.049   0.011  3.0  0.0110    1108.08    5987.96
UVM2     56290.2301    NULL    NULL  18.855  10.555   0.025   0.028  3.0  0.0110      84.43      85.78
UVM2     56292.4655  20.360   0.276  20.714  10.555   0.039   0.010  3.0  0.0110    1205.88    6324.64
UVM2     56294.4724  20.170   0.197  20.955  10.555   0.047   0.009  3.0  0.0110    2242.77   17257.34
UVM2     56389.7952    NULL    NULL  19.689  10.555   0.005   0.015  3.0  0.0110     233.92     237.67
UVM2     56516.3096    NULL    NULL  19.789  10.555  -0.016   0.009  3.0  0.0110     257.76     261.89
UVM2     56521.9969    NULL    NULL  20.247  10.555  -0.003   0.010  3.0  0.0110     522.77     531.15
#                                                                                           
UVW1     55084.6734  20.618   0.288  20.902  11.146   0.054   0.014  3.0  0.0110    1624.19   40913.04
UVW1     56174.8947  17.109   0.073  20.522  11.146   1.356   0.091  3.0  0.0110     629.43    6233.80
UVW1     56176.6338  16.991   0.084  20.117  11.146   1.512   0.116  3.0  0.0110     285.94    5848.52
UVW1     56183.4351  18.121   0.115  20.176  11.146   0.534   0.057  3.0  0.0110     331.22    6804.02
UVW1     56190.7505  19.139   0.208  20.034  11.146   0.209   0.040  3.0  0.0110     254.68     258.76
UVW1     56192.7563  19.207   0.148  20.446  11.149   0.196   0.027  3.0  0.0110     944.11   12005.03
UVW1     56196.3371  12.980   0.040  20.283  11.146  60.794   2.250  5.0  0.0110     862.21   18313.81
UVW1     56197.4705  12.737   0.040  19.995  11.146  76.093   2.806  5.0  0.0110     527.61   16275.86
UVW1     56197.6986  12.626   0.040  19.669  11.147  84.276   3.110  5.0  0.0110     385.57     391.75
UVW1     56198.4736  12.505   0.040  19.764  11.146  94.212   3.456  5.0  0.0110     451.80   74049.88
UVW1     56199.6477  12.411   0.040  19.412  11.146 102.750   3.778  5.0  0.0110     227.13     230.77
UVW1     56200.9834  12.311   0.040  19.029  11.145 112.649   4.149  5.0  0.0110     133.62     135.77
UVW1     56201.9834  12.315   0.040  18.971  11.146 112.237   4.136  5.0  0.0110     133.61     135.75
UVW1     56202.2529  12.313   0.040  18.981  11.146 112.418   4.140  5.0  0.0110     144.45     146.76
UVW1     56203.0584  12.308   0.040  18.941  11.146 112.881   4.160  5.0  0.0110     127.72     129.76
UVW1     56204.0520  12.222   0.040  18.806  11.146 122.235   4.496  5.0  0.0110     119.83     121.75
UVW1     56206.1222  12.178   0.040  18.909  11.146 127.317   4.669  5.0  0.0110     143.46     145.76
UVW1     56208.6668  12.421   0.040  19.335  11.145 101.740   3.748  5.0  0.0110     189.82     192.86
UVW1     56210.0597  12.537   0.040  18.947  11.146  91.414   3.405  5.0  0.0110     130.68     132.77
UVW1     56212.1965  12.685   0.041  18.850  11.148  79.812   3.005  5.0  0.0110     129.68     131.76
UVW1     56214.1337  12.764   0.041  19.168  11.147  74.180   2.787  5.0  0.0110     174.96     177.77
UVW1     56218.8249  13.714   0.046  19.404  11.146  30.939   1.314  5.0  0.0110     130.66     132.75
UVW1     56220.5462  13.940   0.049  19.183  11.147  25.122   1.141  5.0  0.0110     114.92     116.77
UVW1     56222.2822  14.177   0.051  19.394  11.148  20.201   0.950  5.0  0.0110     162.16     164.76
UVW1     56224.4865  14.401   0.056  19.266  11.148  16.428   0.850  5.0  0.0110     133.62     135.76
UVW1     56226.2273  14.809   0.065  19.572  11.147  11.280   0.679  3.0  0.0110     158.23     160.77
UVW1     56228.7050  15.382   0.072  19.536  11.146   6.653   0.442  3.0  0.0110     126.73     128.76
UVW1     56230.3687  15.538   0.074  19.456  11.147   5.763   0.392  3.0  0.0110     128.68     130.74
UVW1     56232.8515  15.731   0.075  19.577  11.146   4.828   0.334  3.0  0.0110     138.54     140.76
UVW1     56234.2114  15.672   0.076  19.436  11.147   5.094   0.358  3.0  0.0110     122.30  133148.16
UVW1     56238.0795  15.790   0.068  19.805  11.148   4.570   0.287  3.0  0.0110     270.19    5810.76
UVW1     56240.0904  16.107   0.071  19.827  11.149   3.413   0.223  3.0  0.0110     279.69    7238.88
UVW1     56242.2882  16.430   0.073  19.927  11.148   2.535   0.170  3.0  0.0110     323.32    5838.48
UVW1     56246.9055  17.085   0.085  19.957  11.148   1.387   0.109  3.0  0.0110     304.63    4893.76
UVW1     56248.0414  16.970   0.083  19.938  11.148   1.542   0.118  3.0  0.0110     295.77    6958.58
UVW1     56250.0399  17.353   0.100  19.466  11.156   1.084   0.100  3.0  0.0110     295.78    5957.10
UVW1     56252.5850  17.505   0.098  19.987  11.147   0.942   0.085  3.0  0.0110     280.02    4871.44
UVW1     56254.0843  17.639   0.090  20.195  11.148   0.833   0.069  3.0  0.0110     438.26   11702.61
UVW1     56256.6597  17.945   0.103  20.175  11.147   0.628   0.059  3.0  0.0110     401.08    5114.59
UVW1     56258.5246  18.015   0.106  20.148  11.148   0.589   0.057  3.0  0.0110     406.97    6026.43
UVW1     56260.3291  18.149   0.108  20.193  11.148   0.521   0.052  3.0  0.0110     444.41    5699.82
UVW1     56262.1986  18.454   0.121  20.235  11.148   0.393   0.044  3.0  0.0110     472.93    5991.41
UVW1     56264.6020  18.388   0.123  20.131  11.148   0.418   0.047  3.0  0.0110     425.04    5854.63
UVW1     56266.1395  18.472   0.124  20.205  11.148   0.386   0.044  3.0  0.0110     451.29    5849.98
UVW1     56268.6550  18.852   0.148  20.248  11.147   0.272   0.037  3.0  0.0110     443.17   12389.63
UVW1     56270.3451  18.805   0.156  20.087  11.148   0.284   0.041  3.0  0.0110     412.91    5970.32
UVW1     56272.2532  18.951   0.160  20.196  11.148   0.249   0.037  3.0  0.0110     436.28   12416.22
UVW1     56274.5527  19.210   0.190  20.129  11.149   0.196   0.034  3.0  0.0110     488.43   75159.48
UVW1     56276.2226  19.284   0.196  20.164  11.148   0.183   0.033  3.0  0.0110     472.95    5990.91
UVW1     56278.3936  19.461   0.330  19.609  11.149   0.155   0.047  3.0  0.0110     190.71     193.76
UVW1     56280.3003  19.783   0.258  20.247  11.148   0.116   0.027  3.0  0.0110     529.05   16980.29
UVW1     56282.1411  19.812   0.297  20.094  11.148   0.113   0.031  3.0  0.0110     375.32   23969.26
UVW1     56284.2382  19.531   0.217  20.250  11.148   0.146   0.029  3.0  0.0110     512.86   17840.35
UVW1     56286.0747  19.825   0.295  20.104  11.149   0.111   0.030  3.0  0.0110     456.95   11110.49
UVW1     56288.9112  19.934   0.344  20.010  11.150   0.101   0.032  3.0  0.0110     426.68    5945.27
UVW1     56290.2531  19.792   0.285  20.123  11.148   0.115   0.030  3.0  0.0110     425.07    5961.84
UVW1     56292.4537  20.065   0.363  20.068  11.149   0.089   0.030  3.0  0.0110     441.44    6189.12
UVW1     56294.4619  19.635   0.194  20.462  11.149   0.132   0.024  3.0  0.0110     927.15   17396.53
UVW1     56389.7901    NULL    NULL  19.188  11.147   0.061   0.051  3.0  0.0110      91.30      92.77
UVW1     56516.3046    NULL    NULL  19.244  11.146  -0.030   0.030  3.0  0.0110      87.36      88.76
UVW1     56521.9865    NULL    NULL  19.868  11.146   0.043   0.029  3.0  0.0110     189.71     192.75
#                                                                                           
U        55084.6756  20.453   0.346  20.511  12.057   0.143   0.046  3.0  0.0110     811.19   40740.65
U        56174.8975  16.496   0.065  20.133  12.056   5.467   0.327  3.0  0.0110     314.52    6073.89
U        56176.6349  16.481   0.080  19.534  12.056   5.541   0.407  3.0  0.0110      95.11    5758.76
U        56183.4368  17.284   0.097  19.632  12.057   2.644   0.237  3.0  0.0110     109.76    6563.44
U        56190.7526  17.848   0.135  19.494  12.056   1.573   0.195  3.0  0.0110      84.42      85.77
U        56192.7591  17.928   0.083  20.321  12.056   1.462   0.112  3.0  0.0110     471.78   11844.43
U        56196.3388  13.396   0.040  19.649  12.052  94.954   3.525  5.0  0.0110     286.57   18143.58
U        56197.7017  13.003   0.040  19.050  12.051 136.340   5.026  5.0  0.0110     128.70     130.76
U        56198.4743  12.893   0.040  19.087  12.051 150.980   5.539  5.0  0.0110     149.66   74026.18
U        56199.6495  12.781   0.040  18.655  12.050 167.272   6.140  5.0  0.0110      75.56      76.77
U        56200.4730  12.716   0.040  19.463  12.050 177.607   6.468  5.0  0.0110     463.99   40306.54
U        56200.9845  12.649   0.040  18.201  12.050 189.002   6.937  5.0  0.0110      44.07      44.77
U        56201.9845  12.622   0.040  18.170  12.050 193.730   7.107  5.0  0.0110      44.08      44.78
U        56202.2540  12.639   0.040  18.198  12.051 190.691   7.000  5.0  0.0110      48.00      48.77
U        56203.0594  12.625   0.040  18.104  12.050 193.145   7.093  5.0  0.0110      42.10      42.77
U        56204.0530  12.605   0.040  18.087  12.050 196.857   7.223  5.0  0.0110      40.11      40.76
U        56206.1234  12.497   0.040  18.111  12.050 217.433   7.949  5.0  0.0110      47.99      48.75
U        56208.6683  12.602   0.040  18.401  12.050 197.417   7.222  5.0  0.0110      62.75      63.76
U        56210.0608  12.782   0.040  18.260  12.050 167.146   6.165  5.0  0.0110      43.09      43.78
U        56212.1976  12.749   0.040  18.222  12.051 172.374   6.353  5.0  0.0110      43.08      43.77
U        56214.1351  12.830   0.040  18.462  12.051 160.000   5.900  5.0  0.0110      57.85      58.77
U        56218.8260  13.455   0.042  18.611  12.052  89.917   3.454  5.0  0.0110      43.08      43.77
U        56220.4550  13.668   0.041  19.961  12.053  73.942   2.764  5.0  0.0110     543.12   17625.19
