# SN2018cow magnitudes from Swift UVOT                                                        
# generated Sun Mar 12 15:36:41 CDT 2023 using version 2022.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.5(Bld44)_15Jul2021 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# UVM2           0.449752      0.0198758
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     58288.4436  11.633   0.029  18.787  11.084 198.889   5.260  5.0  0.0110     141.50     143.77
UVW2     58288.5661  11.662   0.029  18.634  11.085 193.661   5.134  5.0  0.0110     119.86     121.78
UVW2     58289.2275  12.021   0.032  16.311  11.085 139.154   4.053  5.0  0.0110       9.61       9.77
UVW2     58289.2282  11.977   0.030  18.735  10.065 144.950   3.962  5.0  0.0036      75.93      79.78
UVW2     58290.5042  12.560   0.031  18.955  11.085  84.740   2.396  5.0  0.0110     107.31     109.03
UVW2     58290.6978  12.707   0.037  16.558  11.085  73.978   2.551  5.0  0.0110       9.59       9.75
UVW2     58290.6985  12.679   0.032  18.859  10.065  75.939   2.241  5.0  0.0036      75.92      79.75
UVW2     58291.6974  12.976   0.041  16.630  11.084  57.781   2.196  5.0  0.0110       9.61       9.77
UVW2     58291.6981  12.993   0.034  18.895  10.065  56.850   1.780  5.0  0.0036      75.91      79.77
UVW2     58292.0927  13.069   0.044  18.625  11.085  53.001   2.141  5.0  0.0110      68.31      69.41
UVW2     58292.2841  13.515   0.053  16.707  11.085  35.141   1.713  5.0  0.0110       9.60       9.76
UVW2     58292.2848  13.404   0.038  18.915  10.065  38.938   1.359  5.0  0.0036      75.92      79.77
UVW2     58293.6752  13.517   0.044  19.649  11.085  35.086   1.433  5.0  0.0110     210.16     213.53
UVW2     58293.8081  13.513   0.045  19.417  11.085  35.210   1.461  5.0  0.0110     156.74     159.25
UVW2     58293.8168  13.641   0.044  20.231  11.085  31.312   1.264  5.0  0.0110     372.91     378.88
UVW2     58294.5549  13.896   0.050  19.244  11.085  24.759   1.150  5.0  0.0110     112.72     114.52
UVW2     58294.6151  14.117   0.048  20.270  11.085  20.188   0.894  5.0  0.0110     359.02     364.77
UVW2     58295.5566  14.344   0.065  18.588  11.085  16.382   0.986  5.0  0.0110      54.74      55.62
UVW2     58295.6150  14.085   0.050  19.780  11.085  20.793   0.965  5.0  0.0110     195.64     198.78
UVW2     58296.5510  14.355   0.063  18.894  11.085  16.225   0.936  5.0  0.0110      73.91      75.09
UVW2     58296.6804  14.461   0.054  20.175  11.085  14.704   0.726  5.0  0.0110     319.65     324.78
UVW2     58297.5326  14.526   0.062  19.379  11.085  13.858   0.795  5.0  0.0110     124.68     126.68
UVW2     58297.5467  14.611   0.068  19.134  11.085  12.811   0.797  5.0  0.0110      95.13      96.66
UVW2     58297.7977  14.498   0.059  19.580  11.085  14.219   0.776  5.0  0.0110     162.83     165.44
UVW2     58297.7990  14.539   0.097  16.812  11.085  13.693   1.221  5.0  0.0110       9.60       9.76
UVW2     58297.7998  14.536   0.060  19.364  10.064  13.727   0.753  5.0  0.0036      94.95      99.77
UVW2     58298.2064  14.563   0.067  19.058  11.085  13.392   0.826  5.0  0.0110      87.27      88.67
UVW2     58298.4002  14.619   0.054  20.485  11.085  12.715   0.635  5.0  0.0110     457.44     464.77
UVW2     58299.7283  14.885   0.060  20.470  11.085   9.957   0.551  5.0  0.0110     437.77     444.78
UVW2     58300.5986  15.140   0.075  19.285  11.085   7.873   0.547  3.0  0.0110     113.49     115.31
UVW2     58300.6561  15.103   0.064  20.204  11.085   8.141   0.483  3.0  0.0110     319.65     324.78
UVW2     58301.6449  15.323   0.073  19.597  11.085   6.650   0.444  3.0  0.0110     162.94     165.55
UVW2     58301.6477  15.342   0.067  20.027  11.085   6.533   0.404  3.0  0.0110     272.42     276.78
UVW2     58301.6593  15.356   0.089  18.845  11.085   6.448   0.529  3.0  0.0110      70.02      71.14
UVW2     58301.7880  15.372   0.074  19.571  11.085   6.357   0.435  3.0  0.0110     150.56     152.97
UVW2     58301.7960  15.438   0.065  20.366  11.085   5.980   0.360  3.0  0.0110     378.70     384.77
UVW2     58302.0786  15.498   0.066  20.279  11.085   5.658   0.344  3.0  0.0110     365.70    5915.70
UVW2     58302.4000  15.533   0.080  19.400  11.085   5.480   0.404  3.0  0.0110     123.31     125.29
UVW2     58303.2578  15.817   0.091  19.197  11.085   4.219   0.353  3.0  0.0110      99.26     100.85
UVW2     58303.7866  15.821   0.069  20.280  11.085   4.205   0.268  3.0  0.0110     339.33     344.77
UVW2     58304.2846  15.837   0.077  19.793  11.085   4.141   0.294  3.0  0.0110     189.61   17660.25
UVW2     58305.1992  15.862   0.068  20.337  11.085   4.049   0.253  3.0  0.0110     403.41    5904.99
UVW2     58305.2145  15.882   0.077  19.835  11.085   3.973   0.280  3.0  0.0110     204.43    6264.35
UVW2     58305.6397  15.860   0.076  19.881  11.085   4.054   0.283  3.0  0.0110     210.97     214.35
UVW2     58306.2791  16.069   0.077  19.981  11.085   3.346   0.236  3.0  0.0110     243.76    5772.85
UVW2     58306.7757  16.073   0.072  20.293  11.085   3.333   0.221  3.0  0.0110     332.45     337.77
UVW2     58307.1655  16.179   0.074  20.225  11.085   3.022   0.205  3.0  0.0110     322.60     327.77
