# SN2021jad magnitudes from Swift UVOT                                                        
# generated Tue Mar 18 23:06:27 CDT 2025 using version 2025.0                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.7(Bld46)_24Oct2022 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 5 arcsec source aperture was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on 2020 data)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the CALDB 20200925.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
# #                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V               3.83733       0.219353
# B               5.86668       0.352935
# U               2.87065       0.180163
# UVW1           0.895479      0.0556765
# UVM2           0.376544      0.0208118
# UVW2           0.617472      0.0356437
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     59318.5844  16.398   0.085  19.145  11.093   2.470   0.194   3.000      0.0110322     314.70     319.75
UVW2     59320.5727  15.640   0.077  18.889  11.093   4.968   0.352   3.000      0.0110322     206.47     209.78
UVW2     59321.5659  15.337   0.079  18.579  11.093   6.563   0.479   3.000      0.0110322     126.75     128.78
UVW2     59322.2989  15.218   0.070  18.967  11.093   7.325   0.471   3.000      0.0110322     238.72   22661.01
UVW2     59323.2271  15.142   0.068  19.035  11.093   7.853   0.492   3.000      0.0110322     271.42     275.77
UVW2     59324.8938  15.067   0.069  18.917  11.093   8.419   0.534   3.000      0.0110322     223.20     226.78
UVW2     59325.0185  15.086   0.070  18.862  11.093   8.273   0.533   3.000      0.0110322     202.36     205.60
UVW2     59327.9481  15.137   0.071  18.845  11.093   7.889   0.514   3.000      0.0110322     196.61     199.76
UVW2     59329.6759  15.134   0.071  18.856  11.093   7.915   0.515   3.000      0.0110322     196.60     199.75
UVW2     59331.7953  15.337   0.073  18.848  11.093   6.564   0.442   3.000      0.0110322     196.61     199.76
#                                                                                           
UVM2     59318.5888  17.482   0.159  18.774  10.560   0.559   0.082   3.000      0.0110322     243.90     247.81
UVM2     59320.5765  16.493   0.091  18.965  10.560   1.389   0.117   3.000      0.0110322     335.49     340.86
UVM2     59321.5682  16.075   0.091  18.661  10.560   2.041   0.172   3.000      0.0110322     207.07     210.39
UVM2     59322.3012  16.013   0.075  19.076  10.560   2.162   0.150   3.000      0.0110322     406.71   22721.25
UVM2     59323.2321  15.869   0.071  19.133  10.560   2.467   0.162   3.000      0.0110322     453.38     460.65
UVM2     59324.8982  15.818   0.071  19.079  10.560   2.586   0.170   3.000      0.0110322     418.61     425.32
UVM2     59327.9523  15.855   0.077  18.906  10.560   2.501   0.177   3.000      0.0110322     308.85     316.91
UVM2     59329.6795  15.841   0.087  18.601  10.560   2.533   0.203   3.000      0.0110322     186.76     189.75
UVM2     59331.7999  15.932   0.075  19.014  10.560   2.329   0.162   3.000      0.0110322     366.12     375.35
#                                                                                           
UVW1     59318.5797  14.579   0.061  18.651  11.157  13.944   0.788   3.000      0.0110322     157.24     159.76
UVW1     59320.5697  13.861   0.050  18.445  11.156  27.004   1.243   5.000      0.0110322     123.78     125.77
UVW1     59321.5639  13.713   0.050  18.122  11.156  30.966   1.426   5.000      0.0110322      76.54      77.76
UVW1     59322.2971  13.592   0.046  18.488  11.156  34.597   1.481   5.000      0.0110322     142.23   22631.02
UVW1     59323.2231  13.480   0.045  18.529  11.156  38.377   1.599   5.000      0.0110322     162.16     164.76
UVW1     59324.8905  13.443   0.045  18.423  11.156  39.695   1.658   5.000      0.0110322     133.61     135.75
UVW1     59325.0153  13.459   0.046  18.417  11.156  39.131   1.640   5.000      0.0110322     132.62     134.75
UVW1     59327.9436  13.534   0.046  18.357  11.156  36.525   1.564   5.000      0.0110322     117.87     119.76
UVW1     59329.6715  13.610   0.047  18.381  11.156  34.032   1.479   5.000      0.0110322     117.88     119.77
UVW1     59331.7909  13.881   0.051  18.404  11.157  26.521   1.234   5.000      0.0110322     117.88     119.77
#                                                                                           
U        59318.5811  13.135   0.041  18.144  12.072 120.776   4.606   5.000      0.0110322      78.51      79.77
U        59320.5707  12.545   0.040  17.444  12.065 207.876   7.729   5.000      0.0110322      41.07      41.73
U        59321.5302  12.347   0.040  17.388  12.065 249.608   9.224   5.000      0.0110322      50.73    5967.64
U        59322.2977  12.319   0.040  17.375  12.062 256.108   9.439   5.000      0.0110322      47.76   22576.96
U        59323.2244  12.210   0.040  17.325  12.063 283.106  10.415   5.000      0.0110322      53.90      54.77
U        59324.8916  12.106   0.040  17.140  12.061 311.619  11.434   5.000      0.0110322      44.07      44.77
U        59325.0164  12.101   0.040  17.105  12.062 312.996  11.497   5.000      0.0110322      44.07      44.77
U        59327.9449  12.154   0.040  17.801  11.036 298.118  11.012   5.000     0.00360180      37.85      39.77
U        59329.6727  12.252   0.040  17.851  11.036 272.421  10.089   5.000     0.00357180      37.83      39.77
U        59331.7921  12.380   0.040  17.865  11.037 242.073   9.018   5.000     0.00359220      37.85      39.78
#                                                                                           
B        59318.5821  13.984   0.043  18.597  12.873 112.353   4.466   5.000      0.0110322      78.51      79.77
B        59320.5712  13.539   0.042  18.030  12.864 169.204   6.522   5.000      0.0110322      41.08      41.74
B        59321.5305  13.383   0.042  18.007  12.864 195.373   7.472   5.000      0.0110322      50.74    5967.98
