# SN2012aw magnitudes from Swift UVOT                                                        
# generated Sat Oct 3 00:01:45 CDT 2015 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel4.2(Bld31)_25Nov2013 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V               1.00098       0.118756
# B               1.72272       0.182954
# U              0.674396      0.0807188
# UVW1           0.145759      0.0204851
# UVM2          0.0702621      0.0104393
# UVW2           0.106564      0.0117415
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     56005.7447  12.126   0.040  19.481  11.085 126.373   4.608  5.0  0.0110     314.73     319.78
UVW2     56007.4913  12.706   0.040  20.219  11.086  74.059   2.726  5.0  0.0110     687.28   81303.99
UVW2     56009.4084  13.177   0.041  20.196  11.086  47.988   1.814  5.0  0.0110     520.37   63596.39
UVW2     56011.6800  13.617   0.042  20.397  11.086  32.006   1.249  5.0  0.0110     641.76   63810.25
UVW2     56013.5296  14.033   0.045  20.356  11.086  21.821   0.907  5.0  0.0110     565.49   17627.17
UVW2     56014.9895  14.375   0.056  19.500  11.086  15.926   0.820  5.0  0.0110     142.23     144.51
UVW2     56015.4065  14.486   0.050  20.408  11.086  14.370   0.662  5.0  0.0110     554.66    5935.79
UVW2     56016.5180  14.760   0.052  20.670  11.086  11.173   0.533  5.0  0.0110     853.44   45487.86
UVW2     56017.4739  15.056   0.063  20.261  11.086   8.503   0.493  5.0  0.0110     428.68    6176.46
UVW2     56018.1571  15.377   0.079  19.772  11.086   6.329   0.459  3.0  0.0110     195.81    5978.47
UVW2     56019.4142  15.791   0.075  20.490  11.086   4.322   0.298  3.0  0.0110     578.29    5997.79
UVW2     56023.5240  16.917   0.081  20.608  11.087   1.531   0.115  3.0  0.0110     716.82   23397.38
UVW2     56025.4279  17.189   0.082  20.698  11.087   1.192   0.090  3.0  0.0110     877.27   17566.36
UVW2     56027.5996  17.434   0.089  20.564  11.087   0.951   0.078  3.0  0.0110     681.96   35365.78
UVW2     56028.5166  17.501   0.087  20.692  11.086   0.895   0.072  3.0  0.0110     811.33   64694.65
UVW2     56029.1316  17.553   0.104  20.127  11.087   0.853   0.082  3.0  0.0110     360.56   11702.20
UVW2     56029.1461  17.656   0.115  20.013  11.087   0.775   0.082  3.0  0.0110     269.36   12188.25
UVW2     56030.2398  17.659   0.089  20.715  11.087   0.774   0.063  3.0  0.0110     881.18   29158.95
UVW2     56031.3934  17.726   0.094  20.612  11.086   0.727   0.063  3.0  0.0110     691.77   29705.11
UVW2     56032.1894  17.818   0.128  19.920  11.086   0.668   0.079  3.0  0.0110     230.65    6277.25
UVW2     56033.3182  17.921   0.095  20.697  11.087   0.608   0.053  3.0  0.0110     852.66   17502.01
UVW2     56035.3170  18.029   0.097  20.670  11.087   0.550   0.049  3.0  0.0110     866.93   52135.98
UVW2     56039.1978  18.222   0.107  20.592  11.087   0.461   0.045  3.0  0.0110     711.60   17757.35
UVW2     56043.2192  18.397   0.111  20.650  11.087   0.392   0.040  3.0  0.0110     773.14    6188.21
UVW2     56045.2157  18.345   0.110  20.624  11.087   0.411   0.042  3.0  0.0110     732.80    5866.23
UVW2     56046.2168  18.387   0.111  20.631  11.087   0.396   0.040  3.0  0.0110     754.47    6143.09
UVW2     56050.3959  18.520   0.114  20.669  11.087   0.350   0.037  3.0  0.0110     811.55   11769.75
UVW2     56051.4973  18.517   0.116  20.629  11.087   0.351   0.037  3.0  0.0110     773.17    6408.48
UVW2     56053.6703  18.367   0.110  20.634  11.087   0.403   0.041  3.0  0.0110     754.19   12076.13
UVW2     56057.2813  18.580   0.124  20.537  11.087   0.331   0.038  3.0  0.0110     642.21   46836.02
UVW2     56061.3255  18.707   0.130  20.549  11.087   0.295   0.035  3.0  0.0110     648.16   17225.86
UVW2     56073.6150  19.131   0.178  20.330  11.087   0.199   0.033  3.0  0.0110     468.05    5998.17
UVW2     56077.6920  18.785   0.144  20.402  11.087   0.274   0.036  3.0  0.0110     527.09    6001.41
UVW2     56112.8770  19.532   0.182  20.618  11.087   0.138   0.023  3.0  0.0110     884.16   11792.76
#                                                                                           
UVM2     56005.7549  11.975   0.040  20.138  10.555  89.153   3.248  5.0  0.0110    1231.25    1250.98
UVM2     56013.5346  13.876   0.047  20.333  10.555  15.479   0.671  5.0  0.0110     869.89   17783.02
UVM2     56014.6667  14.239   0.050  20.467  10.555  11.078   0.515  5.0  0.0110    1088.79   52322.17
UVM2     56015.4091  14.599   0.069  19.315  10.555   7.954   0.507  3.0  0.0110     166.83    5842.13
UVM2     56017.4777  15.207   0.064  20.282  10.555   4.541   0.269  3.0  0.0110     685.25    6258.72
UVM2     56018.1430  15.635   0.074  19.667  10.556   3.063   0.209  3.0  0.0110     270.35    6018.74
UVM2     56019.4191  16.034   0.067  20.422  10.555   2.120   0.131  3.0  0.0110     861.20    6065.92
UVM2     56023.5280  17.561   0.081  20.567  10.556   0.520   0.039  3.0  0.0110    1158.24   23489.22
UVM2     56025.4330  18.080   0.090  20.642  10.556   0.322   0.027  3.0  0.0110    1389.73   17819.82
UVM2     56027.6018  18.283   0.105  20.470  10.556   0.267   0.026  3.0  0.0110     999.40   35446.95
UVM2     56030.2448  18.849   0.121  20.637  10.556   0.159   0.018  3.0  0.0110    1367.11   29455.72
UVM2     56033.3228  19.215   0.146  20.619  10.556   0.113   0.015  3.0  0.0110    1319.12   17670.16
UVM2     56035.3199  19.354   0.161  20.576  10.556   0.100   0.015  3.0  0.0110    1277.83   52239.64
UVM2     56039.1365  19.407   0.186  20.437  10.556   0.095   0.016  3.0  0.0110     886.77    6541.13
UVM2     56043.2261  19.541   0.179  20.589  10.556   0.084   0.014  3.0  0.0110    1253.18    6408.46
UVM2     56045.2222  19.560   0.186  20.555  10.556   0.082   0.014  3.0  0.0110    1125.38    6120.65
UVM2     56046.2236  19.784   0.209  20.583  10.556   0.067   0.013  3.0  0.0110    1200.90    6369.05
UVM2     56050.4031  20.040   0.244  20.599  10.556   0.053   0.012  3.0  0.0110    1252.53   12061.26
UVM2     56051.5041  19.674   0.195  20.586  10.556   0.074   0.013  3.0  0.0110    1201.57    6618.32
UVM2     56053.6744  19.914   0.235  20.542  10.556   0.059   0.013  3.0  0.0110    1119.17   11994.03
UVM2     56057.2868  20.295   0.317  20.490  10.556   0.042   0.012  3.0  0.0110     995.69   46809.99
UVM2     56061.3314  20.281   0.320  20.463  10.556   0.042   0.013  3.0  0.0110     956.40   17665.25
UVM2     56073.6189  20.076   0.324  20.250  10.556   0.051   0.015  3.0  0.0110     649.22    6090.08
UVM2     56077.6965  20.163   0.325  20.328  10.556   0.047   0.014  3.0  0.0110     752.41    6133.51
UVM2     56112.8822    NULL    NULL  20.592  10.556   0.021   0.010  3.0  0.0110    1421.02   11949.87
#                                                                                           
UVW1     56005.7399  12.054   0.040  18.803  11.146 142.720   5.217  5.0  0.0110     157.25     159.77
UVW1     56009.2873  12.497   0.043  16.705  11.147  94.848   3.781  5.0  0.0110       9.61       9.77
UVW1     56011.3965  12.676   0.040  20.277  11.147  80.480   2.942  5.0  0.0110    1597.89   63242.06
UVW1     56012.2974  12.785   0.042  18.694  11.147  72.756   2.782  5.0  0.0110      82.38      83.70
